pic_index,trial_num,pic_name,rt,resp,feedback_code,feedback,segment,segment_index,pic_type,trial_target
1,1,lion,1.88356767689,space,1,correct,target,NaN,targetNaN,lion
2,1,coffeepot,1.50026080657,left,1,correct,path,1,path1,lion
3,1,mosquito,0.114033747887,right,1,correct,path,2,path2,lion
4,1,canoe,1.91689960155,left,1,correct,path,3,path3,lion
5,1,goose,1.23358095871,right,1,correct,decision,1,decision1,lion
6,1,sailor,0.850271673509,left,1,correct,arm1,1,arm11,lion
7,1,cooker,0.283580354987,left,1,correct,arm1,2,arm12,lion
8,1,tooth,0.450254769379,left,1,correct,arm1,3,arm13,lion
9,1,crutches,1.46692344844,right,1,correct,decision,2,decision2,lion
10,1,stapler,1.91674142719,left,1,correct,arm2,1,arm21,lion
11,1,rose,0.850267447476,left,1,correct,arm2,2,arm22,lion
12,1,lion,0.450257787974,right,1,correct,arm2,3,arm23,lion
13,2,bolt,0.883577034533,space,1,correct,target,NaN,targetNaN,bolt
14,2,coffeepot,0.866925863318,left,1,correct,path,1,path1,bolt
15,2,mosquito,0.383592127505,right,1,correct,path,2,path2,bolt
16,2,canoe,0.217051134992,left,1,correct,path,3,path3,bolt
17,2,domino,1.0336078242,right,1,correct,decision,1,decision1,bolt
18,2,ambulance,0.416995290993,left,1,correct,arm1,1,arm11,bolt
19,2,trunk,0.816923448442,right,1,correct,arm1,2,arm12,bolt
20,2,peach,1.48370290993,right,1,correct,arm1,3,arm13,bolt
21,2,garlic,0.93364465105,right,1,correct,decision,2,decision2,bolt
22,2,mug,1.81689597923,left,1,correct,arm2,1,arm21,bolt
23,2,branch,0.383713776866,right,1,correct,arm2,2,arm22,bolt
24,2,bolt,0.200260504709,left,1,correct,arm2,3,arm23,bolt
25,3,lion,0.533569789906,space,1,correct,target,NaN,targetNaN,lion
26,3,coffeepot,1.78356646945,left,1,correct,path,1,path1,lion
27,3,mosquito,0.200245109877,right,1,correct,path,2,path2,lion
28,3,canoe,0.083591221927,left,1,correct,path,3,path3,lion
29,3,goose,0.550286464622,right,1,correct,decision,1,decision1,lion
30,3,sailor,0.400261712147,left,1,correct,arm1,1,arm11,lion
31,3,cooker,0.433659140304,left,1,correct,arm1,2,arm12,lion
32,3,tooth,2.53378652499,left,1,correct,arm1,3,arm13,lion
33,3,crutches,2.65025899541,left,1,correct,decision,2,decision2,lion
34,3,stapler,0.933576128954,left,1,correct,arm2,1,arm21,lion
35,3,rose,0.517420610963,left,1,correct,arm2,2,arm22,lion
36,3,lion,0.800262315866,right,1,correct,arm2,3,arm23,lion
37,4,lion,0.583624728326,space,1,correct,target,NaN,targetNaN,lion
38,4,coffeepot,0.550248128471,left,1,correct,path,1,path1,lion
39,4,mosquito,0.600274692103,right,1,correct,path,2,path2,lion
40,4,canoe,0.166944880464,left,1,correct,path,3,path3,lion
41,4,goose,0.450345327216,left,1,correct,decision,1,decision1,lion
42,4,sailor,0.300267749336,left,1,correct,arm1,1,arm11,lion
43,4,cooker,0.100566892055,left,1,correct,arm1,2,arm12,lion
44,4,tooth,0.150242393142,left,1,correct,arm1,3,arm13,lion
45,4,crutches,0.900321782178,left,1,correct,decision,2,decision2,lion
46,4,stapler,0.500268956774,left,1,correct,arm2,1,arm21,lion
47,4,rose,0.75024360058,left,1,correct,arm2,2,arm22,lion
48,4,lion,0.0341390968367,right,1,correct,arm2,3,arm23,lion
49,5,lion,0.450980439507,space,1,correct,target,NaN,targetNaN,lion
50,5,coffeepot,0.0837285679786,left,1,correct,path,1,path1,lion
51,5,mosquito,0.584128833615,right,1,correct,path,2,path2,lion
52,5,canoe,0.113475609756,left,1,correct,path,3,path3,lion
53,5,goose,0.650266240039,left,1,correct,decision,1,decision1,lion
54,5,sailor,0.766928580053,left,1,correct,arm1,1,arm11,lion
55,5,cooker,0.300259297271,left,1,correct,arm1,2,arm12,lion
56,5,tooth,0.183612653948,left,1,correct,arm1,3,arm13,lion
57,5,crutches,0.800387587539,left,1,correct,decision,2,decision2,lion
58,5,stapler,0.183633482251,left,1,correct,arm2,1,arm21,lion
59,5,rose,0.0336295580778,left,1,correct,arm2,2,arm22,lion
60,5,lion,0.233634991548,right,1,correct,arm2,3,arm23,lion
61,6,bolt,0.383608427916,space,-1,miss,target,NaN,targetNaN,bolt
62,6,coffeepot,0.283571299203,left,-1,miss,path,1,path1,bolt
63,6,mosquito,0.56703513644,right,-1,miss,path,2,path2,bolt
64,6,canoe,0.383659442164,left,-1,miss,path,3,path3,bolt
65,6,goose,0.650280729292,right,-1,miss,decision,1,decision1,bolt
66,6,sailor,0.166939145134,left,-1,miss,arm1,1,arm11,bolt
67,6,cooker,0.167003139338,left,-1,miss,arm1,2,arm12,bolt
68,6,tooth,0.550390002415,left,-1,miss,arm1,3,arm13,bolt
69,6,crutches,0.93361174837,right,-1,miss,decision,2,decision2,bolt
70,6,stapler,0.11690262014,left,-1,miss,arm2,1,arm21,bolt
71,6,rose,0.100259599131,left,-1,miss,arm2,2,arm22,bolt
72,6,lion,0.133557715528,right,-1,miss,arm2,3,arm23,bolt
73,7,bolt,0.61700766723,space,1,correct,target,NaN,targetNaN,bolt
74,7,coffeepot,0.300242996861,left,1,correct,path,1,path1,bolt
75,7,mosquito,0.566933107945,right,1,correct,path,2,path2,bolt
76,7,canoe,0.114156906544,left,1,correct,path,3,path3,bolt
77,7,domino,0.916928580053,left,1,correct,decision,1,decision1,bolt
78,7,ambulance,0.333545943009,left,1,correct,arm1,1,arm11,bolt
79,7,trunk,0.383586392176,right,1,correct,arm1,2,arm12,bolt
80,7,peach,3.18354533929,right,1,correct,arm1,3,arm13,bolt
81,7,garlic,2.03377354504,right,1,correct,decision,2,decision2,bolt
82,7,mug,0.483615974402,left,1,correct,arm2,1,arm21,bolt
83,7,branch,0.283607522338,right,1,correct,arm2,2,arm22,bolt
84,7,bolt,0.233641934315,left,1,correct,arm2,3,arm23,bolt
85,8,lion,0.200347440232,space,1,correct,target,NaN,targetNaN,lion
86,8,coffeepot,0.0502789181355,left,1,correct,path,1,path1,lion
87,8,mosquito,0.383605107462,right,1,correct,path,2,path2,lion
88,8,canoe,0.113718908476,left,1,correct,path,3,path3,lion
89,8,goose,0.0502469210335,left,1,correct,decision,1,decision1,lion
90,8,sailor,2.00022699831,left,1,correct,arm1,1,arm11,lion
91,8,cooker,0.316993781695,left,1,correct,arm1,2,arm12,lion
92,8,tooth,0.450247826612,left,1,correct,arm1,3,arm13,lion
93,8,crutches,1.21686881188,left,1,correct,decision,2,decision2,lion
94,8,stapler,0.133594542381,left,1,correct,arm2,1,arm21,lion
95,8,rose,0.133563148998,left,1,correct,arm2,2,arm22,lion
96,8,lion,0.150524933591,right,1,correct,arm2,3,arm23,lion
97,9,lion,0.450257787974,space,1,correct,target,NaN,targetNaN,lion
98,9,coffeepot,0.066895979232,left,1,correct,path,1,path1,lion
99,9,mosquito,0.383867725187,right,1,correct,path,2,path2,lion
100,9,canoe,0.100240883844,left,1,correct,path,3,path3,lion
101,9,goose,0.53382727602,right,1,correct,decision,1,decision1,lion
102,9,sailor,0.183361205023,left,1,correct,arm1,1,arm11,lion
103,9,cooker,0.500273786525,left,1,correct,arm1,2,arm12,lion
104,9,tooth,1.83360510746,left,1,correct,arm1,3,arm13,lion
105,9,crutches,0.733628954359,right,1,correct,decision,2,decision2,lion
106,9,stapler,0.183668799807,left,1,correct,arm2,1,arm21,lion
107,9,rose,0.383826974161,left,1,correct,arm2,2,arm22,lion
108,9,lion,0.567615612171,right,1,correct,arm2,3,arm23,lion
109,10,lion,0.550263221444,space,1,correct,target,NaN,targetNaN,lion
110,10,coffeepot,0.116694940835,left,1,correct,path,1,path1,lion
111,10,mosquito,0.416737201159,right,1,correct,path,2,path2,lion
112,10,canoe,0.0669276744748,left,1,correct,path,3,path3,lion
113,10,goose,0.367043286646,left,1,correct,decision,1,decision1,lion
114,10,sailor,0.300809587056,left,1,correct,arm1,1,arm11,lion
115,10,cooker,0.400245713596,left,1,correct,arm1,2,arm12,lion
116,10,tooth,0.433582769862,left,1,correct,arm1,3,arm13,lion
117,10,crutches,0.883658536585,left,1,correct,decision,2,decision2,lion
118,10,stapler,0.0841412098528,left,1,correct,arm2,1,arm21,lion
119,10,rose,0.150277408838,left,1,correct,arm2,2,arm22,lion
120,10,lion,0.616879980681,right,1,correct,arm2,3,arm23,lion
121,11,bolt,0.383618087419,space,1,correct,target,NaN,targetNaN,bolt
122,11,coffeepot,1.90025718425,left,1,correct,path,1,path1,bolt
123,11,mosquito,0.466912883361,right,1,correct,path,2,path2,bolt
124,11,canoe,0.113628048781,left,1,correct,path,3,path3,bolt
125,11,domino,2.53397428157,right,1,correct,decision,1,decision1,bolt
126,11,ambulance,0.166918618691,left,1,correct,arm1,1,arm11,bolt
127,11,trunk,0.466914392659,right,1,correct,arm1,2,arm12,bolt
128,11,peach,0.916932504226,right,1,correct,arm1,3,arm13,bolt
129,11,garlic,1.16690805361,right,1,correct,decision,2,decision2,bolt
130,11,mug,0.216933409804,left,1,correct,arm2,1,arm21,bolt
131,11,branch,0.383586995895,right,1,correct,arm2,2,arm22,bolt
132,11,bolt,0.117198140546,left,1,correct,arm2,3,arm23,bolt
133,12,bolt,0.566943371166,space,1,correct,target,NaN,targetNaN,bolt
134,12,coffeepot,0.450256278677,left,1,correct,path,1,path1,bolt
135,12,mosquito,0.48338475006,right,1,correct,path,2,path2,bolt
136,12,canoe,0.113601485149,left,1,correct,path,3,path3,bolt
137,12,domino,0.733604805603,left,1,correct,decision,1,decision1,bolt
138,12,ambulance,0.23361718184,left,1,correct,arm1,1,arm11,bolt
139,12,trunk,0.317551617967,right,1,correct,arm1,2,arm12,bolt
140,12,peach,0.416916807534,right,1,correct,arm1,3,arm13,bolt
141,12,garlic,0.883595447959,right,1,correct,decision,2,decision2,bolt
142,12,mug,0.516942163729,left,1,correct,arm2,1,arm21,bolt
143,12,branch,0.500230016904,right,1,correct,arm2,2,arm22,bolt
144,12,bolt,0.466902016421,left,1,correct,arm2,3,arm23,bolt
145,13,bolt,0.283634387829,space,1,correct,target,NaN,targetNaN,bolt
146,13,coffeepot,0.100249637769,left,1,correct,path,1,path1,bolt
147,13,mosquito,0.516760746196,right,1,correct,path,2,path2,bolt
148,13,canoe,0.113493721323,left,1,correct,path,3,path3,bolt
149,13,domino,0.750287068341,right,1,correct,decision,1,decision1,bolt
150,13,ambulance,0.183627143202,left,1,correct,arm1,1,arm11,bolt
151,13,trunk,0.166937032118,right,1,correct,arm1,2,arm12,bolt
152,13,peach,1.21692616518,right,1,correct,arm1,3,arm13,bolt
153,13,garlic,0.950335667713,left,1,correct,decision,2,decision2,bolt
154,13,mug,0.116917109394,left,1,correct,arm2,1,arm21,bolt
155,13,branch,0.416922844724,right,1,correct,arm2,2,arm22,bolt
156,13,bolt,0.0168796788216,left,1,correct,arm2,3,arm23,bolt
157,14,lion,0.466920731707,space,1,correct,target,NaN,targetNaN,lion
158,14,coffeepot,0.0502514489253,left,1,correct,path,1,path1,lion
159,14,mosquito,0.450222168558,right,1,correct,path,2,path2,lion
160,14,canoe,0.113874064236,left,1,correct,path,3,path3,lion
161,14,goose,0.666940352572,left,1,correct,decision,1,decision1,lion
162,14,sailor,0.300280125574,left,1,correct,arm1,1,arm11,lion
163,14,cooker,0.316892960637,left,1,correct,arm1,2,arm12,lion
164,14,tooth,0.450275295822,left,1,correct,arm1,3,arm13,lion
165,14,crutches,0.683654914272,left,1,correct,decision,2,decision2,lion
166,14,stapler,0.133568884328,left,1,correct,arm2,1,arm21,lion
167,14,rose,0.083582468003,left,1,correct,arm2,2,arm22,lion
168,14,lion,0.250253561942,right,1,correct,arm2,3,arm23,lion
169,15,bolt,0.300222470418,space,1,correct,target,NaN,targetNaN,bolt
170,15,coffeepot,0.200297935281,left,1,correct,path,1,path1,bolt
171,15,mosquito,1.48356345086,right,1,correct,path,2,path2,bolt
172,15,canoe,0.113458101908,left,1,correct,path,3,path3,bolt
173,15,domino,0.667637346052,left,1,correct,decision,1,decision1,bolt
174,15,ambulance,0.150361023907,left,1,correct,arm1,1,arm11,bolt
175,15,trunk,0.366984725912,right,1,correct,arm1,2,arm12,bolt
176,15,peach,0.833587901473,right,1,correct,arm1,3,arm13,bolt
177,15,garlic,0.783626539483,right,1,correct,decision,2,decision2,bolt
178,15,mug,0.333626841343,left,1,correct,arm2,1,arm21,bolt
179,15,branch,0.100256278677,right,1,correct,arm2,2,arm22,bolt
180,15,bolt,1.08369506158,left,1,correct,arm2,3,arm23,bolt
181,16,bolt,4.01731677131,space,1,correct,target,NaN,targetNaN,bolt
182,16,coffeepot,0.0669107703454,left,1,correct,path,1,path1,bolt
183,16,mosquito,0.483599673992,right,1,correct,path,2,path2,bolt
184,16,canoe,0.11353960396,left,1,correct,path,3,path3,bolt
185,16,domino,3.4169140908,left,1,correct,decision,1,decision1,bolt
186,16,ambulance,0.283650084521,left,1,correct,arm1,1,arm11,bolt
187,16,trunk,0.316876660227,right,1,correct,arm1,2,arm12,bolt
188,16,peach,0.483560130403,right,1,correct,arm1,3,arm13,bolt
189,16,garlic,0.466966312485,right,1,correct,decision,2,decision2,bolt
190,16,mug,0.150301255735,left,1,correct,arm2,1,arm21,bolt
191,16,branch,0.11693039121,right,1,correct,arm2,2,arm22,bolt
192,16,bolt,0.200231224342,left,1,correct,arm2,3,arm23,bolt
193,17,lion,0.466933107945,space,1,correct,target,NaN,targetNaN,lion
194,17,coffeepot,0.0336781574499,left,1,correct,path,1,path1,lion
195,17,mosquito,0.383594542381,right,1,correct,path,2,path2,lion
196,17,canoe,0.11324649843,left,1,correct,path,3,path3,lion
197,17,goose,0.667020647187,left,1,correct,decision,1,decision1,lion
198,17,sailor,0.366947899058,left,1,correct,arm1,1,arm11,lion
199,17,cooker,0.100295218546,left,1,correct,arm1,2,arm12,lion
200,17,tooth,0.250290388795,left,1,correct,arm1,3,arm13,lion
201,17,crutches,0.467060492635,right,1,correct,decision,2,decision2,lion
202,17,stapler,0.116925863318,left,1,correct,arm2,1,arm21,lion
203,17,rose,0.150343817918,left,1,correct,arm2,2,arm22,lion
204,17,lion,0.933676950012,right,1,correct,arm2,3,arm23,lion
205,18,bolt,0.466931900507,space,1,correct,target,NaN,targetNaN,bolt
206,18,coffeepot,0.366902016421,left,1,correct,path,1,path1,bolt
207,18,mosquito,0.766897488529,right,1,correct,path,2,path2,bolt
208,18,canoe,0.113863499155,left,1,correct,path,3,path3,bolt
209,18,domino,0.700378531756,left,1,correct,decision,1,decision1,bolt
210,18,ambulance,0.58362804878,left,1,correct,arm1,1,arm11,bolt
211,18,trunk,0.533630463656,right,1,correct,arm1,2,arm12,bolt
212,18,peach,2.85028706834,right,1,correct,arm1,3,arm13,bolt
213,18,garlic,0.90033747887,left,1,correct,decision,2,decision2,bolt
214,18,mug,0.33367785559,left,1,correct,arm2,1,arm21,bolt
215,18,branch,0.183672120261,right,1,correct,arm2,2,arm22,bolt
216,18,bolt,0.116893564357,left,1,correct,arm2,3,arm23,bolt
217,19,bolt,0.800572929244,space,1,correct,target,NaN,targetNaN,bolt
218,19,coffeepot,0.333613861386,left,1,correct,path,1,path1,bolt
219,19,mosquito,0.4170131007,right,1,correct,path,2,path2,bolt
220,19,canoe,0.114087177011,left,1,correct,path,3,path3,bolt
221,19,domino,0.483635293407,left,1,correct,decision,1,decision1,bolt
222,19,ambulance,0.183639821299,left,1,correct,arm1,1,arm11,bolt
223,19,trunk,0.183656725429,right,1,correct,arm1,2,arm12,bolt
224,19,peach,0.8335728085,right,1,correct,arm1,3,arm13,bolt
225,19,garlic,4.88356737503,left,1,correct,decision,2,decision2,bolt
226,19,mug,0.133540811398,left,1,correct,arm2,1,arm21,bolt
227,19,branch,0.116959369717,right,1,correct,arm2,2,arm22,bolt
228,19,bolt,0.116888432746,left,1,correct,arm2,3,arm23,bolt
229,20,lion,0.300576249698,space,1,correct,target,NaN,targetNaN,lion
230,20,coffeepot,0.100247222893,left,1,correct,path,1,path1,lion
231,20,mosquito,0.383564054576,right,1,correct,path,2,path2,lion
232,20,canoe,0.300223677855,left,1,correct,path,3,path3,lion
233,20,goose,0.366970538517,left,1,correct,decision,1,decision1,lion
234,20,sailor,0.100241789423,left,1,correct,arm1,1,arm11,lion
235,20,cooker,0.550212207197,left,1,correct,arm1,2,arm12,lion
236,20,tooth,0.683586392176,left,1,correct,arm1,3,arm13,lion
237,20,crutches,0.950421093939,right,1,correct,decision,2,decision2,lion
238,20,stapler,0.133519983096,left,1,correct,arm2,1,arm21,lion
239,20,rose,0.433595749819,left,1,correct,arm2,2,arm22,lion
240,20,lion,0.950244808017,right,1,correct,arm2,3,arm23,lion
