pic_index,trial_num,pic_name,rt,resp,feedback_code,feedback,segment,segment_index,pic_type,trial_target
1,1,bolt,1.4836106968,space,-1,miss,target,NaN,targetNaN,bolt
2,1,coffeepot,1.01693400845,left,-1,miss,path,1,path1,bolt
3,1,mosquito,0.483660201775,left,-1,miss,path,2,path2,bolt
4,1,canoe,0.500297784281,right,-1,miss,path,3,path3,bolt
5,1,goose,1.58364055073,left,-1,miss,decision,1,decision1,bolt
6,1,sailor,0.716901800013,left,-1,miss,arm1,1,arm11,bolt
7,1,cooker,1.45025070931,right,-1,miss,arm1,2,arm12,bolt
8,1,tooth,0.550282374315,left,-1,miss,arm1,3,arm13,bolt
9,1,crutches,2.55026758322,right,-1,miss,decision,2,decision2,bolt
10,1,stapler,1.93355532072,left,-1,miss,arm2,1,arm21,bolt
11,1,rose,0.533589853439,right,-1,miss,arm2,2,arm22,bolt
12,1,lion,0.550253999594,left,-1,miss,arm2,3,arm23,bolt
13,2,lion,0.700323683792,space,-1,miss,target,NaN,targetNaN,lion
14,2,coffeepot,1.30024109507,left,-1,miss,path,1,path1,lion
15,2,mosquito,0.333627646207,left,-1,miss,path,2,path2,lion
16,2,canoe,0.114144797728,right,-1,miss,path,3,path3,lion
17,2,goose,2.06694516214,right,-1,miss,decision,1,decision1,lion
18,2,sailor,0.716964284889,left,-1,miss,arm1,1,arm11,lion
19,2,cooker,0.733591906086,right,-1,miss,arm1,2,arm12,lion
20,2,tooth,0.266931216174,left,-1,miss,arm1,3,arm13,lion
21,2,garlic,0.783624793636,right,-1,miss,decision,2,decision2,lion
22,2,mug,1.36711320723,right,-1,miss,arm2,1,arm21,lion
23,2,branch,1.15017503314,left,-1,miss,arm2,2,arm22,lion
24,2,bolt,0.466927533504,right,-1,miss,arm2,3,arm23,lion
25,3,bolt,0.383657515165,space,1,correct,target,NaN,targetNaN,bolt
26,3,coffeepot,0.86692590348,left,1,correct,path,1,path1,bolt
27,3,mosquito,0.150272533705,left,1,correct,path,2,path2,bolt
28,3,canoe,0.114219960698,right,1,correct,path,3,path3,bolt
29,3,domino,1.28334663023,right,1,correct,decision,1,decision1,bolt
30,3,ambulance,1.78358525009,right,1,correct,arm1,1,arm11,bolt
31,3,trunk,0.566941087018,left,1,correct,arm1,2,arm12,bolt
32,3,peach,0.433608598891,left,1,correct,arm1,3,arm13,bolt
33,3,garlic,1.11692401685,right,1,correct,decision,2,decision2,bolt
34,3,mug,0.650261817733,right,1,correct,arm2,1,arm21,bolt
35,3,branch,0.433821711631,left,1,correct,arm2,2,arm22,bolt
36,3,bolt,0.833610892994,right,1,correct,arm2,3,arm23,bolt
37,4,bolt,0.250284879759,space,1,correct,target,NaN,targetNaN,bolt
38,4,coffeepot,0.884342886857,left,1,correct,path,1,path1,bolt
39,4,mosquito,0.150226952974,left,1,correct,path,2,path2,bolt
40,4,canoe,0.116938808002,right,1,correct,path,3,path3,bolt
41,4,domino,0.68365199113,right,1,correct,decision,1,decision1,bolt
42,4,ambulance,1.2667790791,right,1,correct,arm1,1,arm11,bolt
43,4,trunk,0.30029361858,left,1,correct,arm1,2,arm12,bolt
44,4,peach,0.23354889109,left,1,correct,arm1,3,arm13,bolt
45,4,garlic,0.666933510336,right,1,correct,decision,2,decision2,bolt
46,4,mug,0.533586834848,right,1,correct,arm2,1,arm21,bolt
47,4,branch,0.383629442251,left,1,correct,arm2,2,arm22,bolt
48,4,bolt,0.483614017256,right,1,correct,arm2,3,arm23,bolt
49,5,bolt,0.233628883841,space,1,correct,target,NaN,targetNaN,bolt
50,5,coffeepot,0.650251252635,left,1,correct,path,1,path1,bolt
51,5,mosquito,0.100250211253,left,1,correct,path,2,path2,bolt
52,5,canoe,0.0502402649727,right,1,correct,path,3,path3,bolt
53,5,domino,0.71699628199,right,1,correct,decision,1,decision1,bolt
54,5,ambulance,0.350363333011,right,1,correct,arm1,1,arm11,bolt
55,5,trunk,0.450262783677,left,1,correct,arm1,2,arm12,bolt
56,5,peach,0.0834303056472,left,1,correct,arm1,3,arm13,bolt
57,5,garlic,0.484292295296,right,1,correct,decision,2,decision2,bolt
58,5,mug,0.483604961482,right,1,correct,arm2,1,arm21,bolt
59,5,branch,0.400090135168,left,1,correct,arm2,2,arm22,bolt
60,5,bolt,0.3503449196,right,1,correct,arm2,3,arm23,bolt
61,6,lion,0.300406212162,space,1,correct,target,NaN,targetNaN,lion
62,6,coffeepot,0.700283838378,left,1,correct,path,1,path1,lion
63,6,mosquito,0.117136223998,left,1,correct,path,2,path2,lion
64,6,canoe,0.0668002696475,right,1,correct,path,3,path3,lion
65,6,goose,0.567063641909,right,1,correct,decision,1,decision1,lion
66,6,sailor,0.533604342665,left,1,correct,arm1,1,arm11,lion
67,6,cooker,0.500256731408,right,1,correct,arm1,2,arm12,lion
68,6,tooth,0.216932438721,left,1,correct,arm1,3,arm13,lion
69,6,crutches,0.600272096053,left,1,correct,decision,2,decision2,lion
70,6,stapler,0.95024693606,left,1,correct,arm2,1,arm21,lion
71,6,rose,0.233771059604,right,1,correct,arm2,2,arm22,lion
72,6,lion,0.216910403047,left,1,correct,arm2,3,arm23,lion
73,7,bolt,0.266964420793,space,1,correct,target,NaN,targetNaN,bolt
74,7,coffeepot,0.55031105096,left,1,correct,path,1,path1,bolt
75,7,mosquito,0.31689769472,left,1,correct,path,2,path2,bolt
76,7,canoe,0.11410766904,right,1,correct,path,3,path3,bolt
77,7,domino,0.516951969068,right,1,correct,decision,1,decision1,bolt
78,7,ambulance,0.366949901334,right,1,correct,arm1,1,arm11,bolt
79,7,trunk,0.266924877185,left,1,correct,arm1,2,arm12,bolt
80,7,peach,0.0502550560632,left,1,correct,arm1,3,arm13,bolt
81,7,garlic,0.450289649132,right,1,correct,decision,2,decision2,bolt
82,7,mug,0.450264896674,right,1,correct,arm2,1,arm21,bolt
83,7,branch,0.183586034866,left,1,correct,arm2,2,arm22,bolt
84,7,bolt,0.15024566825,right,1,correct,arm2,3,arm23,bolt
85,8,lion,0.1338184817,space,1,correct,target,NaN,targetNaN,lion
86,8,coffeepot,0.7668872957,left,1,correct,path,1,path1,lion
87,8,mosquito,0.166955998866,left,1,correct,path,2,path2,lion
88,8,canoe,0.0503151260782,right,1,correct,path,3,path3,lion
89,8,goose,0.38359804888,right,1,correct,decision,1,decision1,lion
90,8,sailor,0.433594713395,left,1,correct,arm1,1,arm11,lion
91,8,cooker,0.333694960806,right,1,correct,arm1,2,arm12,lion
92,8,tooth,0.0669306728523,left,1,correct,arm1,3,arm13,lion
93,8,crutches,0.516990305216,right,1,correct,decision,2,decision2,lion
94,8,stapler,0.4502558409,left,1,correct,arm2,1,arm21,lion
95,8,rose,0.116882360307,right,1,correct,arm2,2,arm22,lion
96,8,lion,0.116940619133,left,1,correct,arm2,3,arm23,lion
97,9,bolt,0.166977129062,space,-1,miss,target,NaN,targetNaN,bolt
98,9,coffeepot,0.383576616936,left,-1,miss,path,1,path1,bolt
99,9,mosquito,0.433541586099,left,-1,miss,path,2,path2,bolt
100,9,canoe,0.114164720406,right,-1,miss,path,3,path3,bolt
101,9,domino,0.617024385079,left,-1,miss,decision,1,decision1,bolt
102,9,ambulance,0.23341878975,right,-1,miss,arm1,1,arm11,bolt
103,9,trunk,0.283681694127,left,-1,miss,arm1,2,arm12,bolt
104,9,peach,0.200258331257,left,-1,miss,arm1,3,arm13,bolt
105,9,crutches,0.61677836976,right,-1,miss,decision,2,decision2,bolt
106,9,stapler,0.783596116991,left,-1,miss,arm2,1,arm21,bolt
107,9,rose,0.0836265141843,right,-1,miss,arm2,2,arm22,bolt
108,9,lion,0.0836035729153,left,-1,miss,arm2,3,arm23,bolt
109,10,lion,0.11703510111,space,-1,miss,target,NaN,targetNaN,lion
110,10,coffeepot,0.450230786577,left,-1,miss,path,1,path1,lion
111,10,mosquito,0.0835718776798,left,-1,miss,path,2,path2,lion
112,10,canoe,0.133876438718,right,-1,miss,path,3,path3,lion
113,10,goose,0.550357839151,right,-1,miss,decision,1,decision1,lion
114,10,sailor,0.316938445729,left,-1,miss,arm1,1,arm11,lion
115,10,cooker,0.267080938502,right,-1,miss,arm1,2,arm12,lion
116,10,tooth,0.0836449276539,left,-1,miss,arm1,3,arm13,lion
117,10,garlic,0.634345980943,right,-1,miss,decision,2,decision2,lion
118,10,mug,0.633545751742,right,-1,miss,arm2,1,arm21,lion
119,10,branch,0.116967786453,left,-1,miss,arm2,2,arm22,lion
