pic_index,trial_num,pic_name,rt,resp,feedback_code,feedback,segment,segment_index,pic_type,trial_target
1,1,lion,13.1167732128,space,-1,miss,target,NaN,targetNaN,lion
2,1,coffeepot,6.25013689301,left,-1,miss,path,1,path1,lion
3,1,mosquito,1.81691774284,left,-1,miss,path,2,path2,lion
4,1,canoe,0.114170585293,right,-1,miss,path,3,path3,lion
5,1,domino,20.0999379378,left,-1,miss,decision,1,decision1,lion
6,1,ambulance,4.31688302907,right,-1,miss,arm1,1,arm11,lion
7,1,trunk,0.883585093718,left,-1,miss,arm1,2,arm12,lion
8,1,peach,0.700258028985,left,-1,miss,arm1,3,arm13,lion
9,1,garlic,3.38362192051,left,-1,miss,decision,2,decision2,lion
10,1,mug,4.95018935608,right,-1,miss,arm2,1,arm21,lion
11,1,branch,0.633575585176,left,-1,miss,arm2,2,arm22,lion
12,1,bolt,1.16690322343,right,-1,miss,arm2,3,arm23,lion
13,2,bolt,1.33366849733,space,1,correct,target,NaN,targetNaN,bolt
14,2,coffeepot,3.01688538358,left,1,correct,path,1,path1,bolt
15,2,mosquito,0.0669088380237,left,1,correct,path,2,path2,bolt
16,2,canoe,1.1669267684,right,1,correct,path,3,path3,bolt
17,2,domino,4.28354754249,left,1,correct,decision,1,decision1,bolt
18,2,ambulance,2.01732217343,right,1,correct,arm1,1,arm11,bolt
19,2,trunk,0.183560703503,left,1,correct,arm1,2,arm12,bolt
20,2,peach,0.633669765142,left,1,correct,arm1,3,arm13,bolt
21,2,garlic,2.41694080486,right,1,correct,decision,2,decision2,bolt
22,2,mug,0.80046220636,right,1,correct,arm2,1,arm21,bolt
23,2,branch,0.566952003835,left,1,correct,arm2,2,arm22,bolt
24,2,bolt,0.250237412023,right,1,correct,arm2,3,arm23,bolt
25,3,bolt,9.35030545105,space,-1,miss,target,NaN,targetNaN,bolt
26,3,coffeepot,1.81693011904,left,-1,miss,path,1,path1,bolt
27,3,mosquito,0.0335772755789,left,-1,miss,path,2,path2,bolt
28,3,canoe,0.114310044097,right,-1,miss,path,3,path3,bolt
29,3,goose,0.000262919114903,right,-1,miss,decision,1,decision1,bolt
30,3,sailor,7.33353024596,right,-1,miss,arm1,1,arm11,bolt
31,3,cooker,0.200347982958,right,-1,miss,arm1,2,arm12,bolt
32,3,tooth,0.25030925445,left,-1,miss,arm1,3,arm13,bolt
33,3,crutches,0.03354075065,left,-1,miss,decision,2,decision2,bolt
34,3,stapler,0.433672240411,right,-1,miss,arm2,1,arm21,bolt
35,3,rose,0.116976363846,right,-1,miss,arm2,2,arm22,bolt
36,3,lion,0.000236959254835,left,-1,miss,arm2,3,arm23,bolt
37,4,lion,0.433701822563,space,0,wrong,target,NaN,targetNaN,lion
38,4,coffeepot,11.9501401531,left,0,wrong,path,1,path1,lion
39,4,mosquito,0.183582437341,left,0,wrong,path,2,path2,lion
40,4,canoe,0.233749878505,right,0,wrong,path,3,path3,lion
41,4,domino,2.81689812202,left,0,wrong,decision,1,decision1,lion
42,4,ambulance,2.80021347463,right,0,wrong,arm1,1,arm11,lion
43,4,trunk,0.483578573563,left,0,wrong,arm1,2,arm12,lion
44,4,peach,0.233595326747,left,0,wrong,arm1,3,arm13,lion
45,4,crutches,1.43365141211,left,0,wrong,decision,2,decision2,lion
46,4,stapler,10.2335859691,right,0,wrong,arm2,1,arm21,lion
47,4,rose,0.550250452332,right,0,wrong,arm2,2,arm22,lion
48,4,lion,1.26690515535,left,0,wrong,arm2,3,arm23,lion
49,5,lion,3.61688852293,space,1,correct,target,NaN,targetNaN,lion
50,5,coffeepot,1.53356369192,left,1,correct,path,1,path1,lion
51,5,mosquito,0.100226213079,left,1,correct,path,2,path2,lion
52,5,canoe,0.114320005465,right,1,correct,path,3,path3,lion
