pic_index,trial_num,pic_name,rt,resp,feedback_code,feedback,segment,segment_index,pic_type,trial_target
1,1,arc,15.8834143323,space,-1,miss,target,NaN,targetNaN,arc
2,1,trophy,8.1168232311,right,-1,miss,path,1,path1,arc
3,1,astronaut,8.53349945665,right,-1,miss,path,2,path2,arc
4,1,robot,1.71691288336,right,-1,miss,path,3,path3,arc
5,1,pigeon,21.9000899541,right,-1,miss,decision,1,decision1,arc
6,1,bus,3.23355499879,right,-1,miss,arm1,1,arm11,arc
7,1,deer,1.23364012316,left,-1,miss,arm1,2,arm12,arc
8,1,fist,2.88358458102,right,-1,miss,arm1,3,arm13,arc
9,1,stepladder,8.56680964743,left,-1,miss,decision,2,decision2,arc
10,1,calc,3.03352269983,right,-1,miss,arm2,1,arm21,arc
11,1,tongue,2.93358337358,right,-1,miss,arm2,2,arm22,arc
12,1,beaver,1.41687243419,left,-1,miss,arm2,3,arm23,arc
13,2,beaver,5.66698502777,space,0,wrong,target,NaN,targetNaN,beaver
14,2,trophy,1.7002538638,right,0,wrong,path,1,path1,beaver
15,2,astronaut,3.11692344844,right,0,wrong,path,2,path2,beaver
16,2,robot,0.78358971263,right,0,wrong,path,3,path3,beaver
17,2,watch,15.166733277,left,0,wrong,decision,1,decision1,beaver
18,2,clover,2.86690714803,left,0,wrong,arm1,1,arm11,beaver
19,2,radio,0.633597259116,right,0,wrong,arm1,2,arm12,beaver
20,2,wing,0.900251448925,left,0,wrong,arm1,3,arm13,beaver
21,2,stepladder,7.05020466071,right,0,wrong,decision,2,decision2,beaver
22,2,calc,1.76692012799,right,0,wrong,arm2,1,arm21,beaver
23,2,tongue,1.13358095871,right,0,wrong,arm2,2,arm22,beaver
24,2,beaver,1.05047150447,left,0,wrong,arm2,3,arm23,beaver
25,3,arc,3.98364072688,space,1,correct,target,NaN,targetNaN,arc
26,3,trophy,4.10023816711,right,1,correct,path,1,path1,arc
27,3,astronaut,0.816914694518,right,1,correct,path,2,path2,arc
28,3,robot,1.21681266602,right,1,correct,path,3,path3,arc
29,3,watch,1.76758240763,left,1,correct,decision,1,decision1,arc
30,3,clover,1.78363770828,left,1,correct,arm1,1,arm11,arc
31,3,radio,0.633569789906,right,1,correct,arm1,2,arm12,arc
32,3,wing,0.816921033567,left,1,correct,arm1,3,arm13,arc
33,3,holly,2.41687575465,left,1,correct,decision,2,decision2,arc
34,3,match,4.41692646704,right,1,correct,arm2,1,arm21,arc
35,3,baby,5.38357612895,left,1,correct,arm2,2,arm22,arc
36,3,arc,1.45053459309,left,1,correct,arm2,3,arm23,arc
37,4,beaver,20.5500271674,space,1,correct,target,NaN,targetNaN,beaver
38,4,trophy,5.40019741608,right,1,correct,path,1,path1,beaver
39,4,astronaut,0.51691378894,right,1,correct,path,2,path2,beaver
40,4,robot,1.05025265636,right,1,correct,path,3,path3,beaver
41,4,pigeon,3.76714984303,right,1,correct,decision,1,decision1,beaver
42,4,bus,1.65040690654,right,1,correct,arm1,1,arm11,beaver
43,4,deer,0.817001026322,left,1,correct,arm1,2,arm12,beaver
44,4,fist,0.900255071239,right,1,correct,arm1,3,arm13,beaver
45,4,stepladder,3.50039120985,right,1,correct,decision,2,decision2,beaver
46,4,calc,1.48360088143,right,1,correct,arm2,1,arm21,beaver
