pic_index,trial_num,pic_name,rt,resp,feedback_code,feedback,segment,segment_index,pic_type,trial_target
1,1,bolt,2.38359568354,space,-1,miss,target,NaN,targetNaN,bolt
2,1,coffeepot,3.41683482697,right,-1,miss,path,1,path1,bolt
3,1,mosquito,0.113877610289,left,-1,miss,path,2,path2,bolt
4,1,canoe,2.23358652214,right,-1,miss,path,3,path3,bolt
5,1,goose,0.900260232171,left,-1,miss,decision,1,decision1,bolt
6,1,sailor,2.50027876628,left,-1,miss,arm1,1,arm11,bolt
7,1,cooker,7.05021656834,right,-1,miss,arm1,2,arm12,bolt
8,1,tooth,1.38373363286,left,-1,miss,arm1,3,arm13,bolt
9,1,crutches,1.48363489496,left,-1,miss,decision,2,decision2,bolt
10,1,stapler,1.5835612113,right,-1,miss,arm2,1,arm21,bolt
11,1,rose,0.733580032189,right,-1,miss,arm2,2,arm22,bolt
12,1,lion,1.6502224244,left,-1,miss,arm2,3,arm23,bolt
13,2,bolt,0.716941896171,space,0,wrong,target,NaN,targetNaN,bolt
14,2,coffeepot,1.38356429026,right,0,wrong,path,1,path1,bolt
15,2,mosquito,0.114027935779,left,0,wrong,path,2,path2,bolt
16,2,canoe,1.56694148867,right,0,wrong,path,3,path3,bolt
17,2,goose,0.950291157569,right,0,wrong,decision,1,decision1,bolt
18,2,sailor,1.46693427424,left,0,wrong,arm1,1,arm11,bolt
19,2,cooker,0.366929474694,right,0,wrong,arm1,2,arm12,bolt
20,2,tooth,1.18357008595,left,0,wrong,arm1,3,arm13,bolt
21,2,garlic,1.28357730038,right,0,wrong,decision,2,decision2,bolt
22,2,mug,0.91710061334,right,0,wrong,arm2,1,arm21,bolt
23,2,branch,0.766964973242,right,0,wrong,arm2,2,arm22,bolt
24,2,bolt,1.23357173108,right,0,wrong,arm2,3,arm23,bolt
25,3,bolt,0.683577783333,space,-1,miss,target,NaN,targetNaN,bolt
26,3,coffeepot,2.58358294512,right,-1,miss,path,1,path1,bolt
27,3,mosquito,1.76689464023,left,-1,miss,path,2,path2,bolt
28,3,canoe,1.73369171981,right,-1,miss,path,3,path3,bolt
29,3,domino,1.66693874175,right,-1,miss,decision,1,decision1,bolt
30,3,ambulance,1.4669170683,left,-1,miss,arm1,1,arm11,bolt
31,3,trunk,1.95004574665,left,-1,miss,arm1,2,arm12,bolt
32,3,peach,2.01688626366,left,-1,miss,arm1,3,arm13,bolt
33,3,crutches,1.85029330077,right,-1,miss,decision,2,decision2,bolt
34,3,stapler,1.03362340924,right,-1,miss,arm2,1,arm21,bolt
35,3,rose,0.983589163399,right,-1,miss,arm2,2,arm22,bolt
36,3,lion,1.53380256223,left,-1,miss,arm2,3,arm23,bolt
37,4,lion,1.23384551669,space,-1,miss,target,NaN,targetNaN,lion
38,4,coffeepot,1.15034543173,right,-1,miss,path,1,path1,lion
39,4,mosquito,0.113902362675,left,-1,miss,path,2,path2,lion
40,4,canoe,1.53363291778,right,-1,miss,path,3,path3,lion
41,4,domino,1.16691112171,left,-1,miss,decision,1,decision1,lion
42,4,ambulance,1.4003367533,left,-1,miss,arm1,1,arm11,lion
43,4,trunk,0.983611199073,left,-1,miss,arm1,2,arm12,lion
44,4,peach,1.6335704029,left,-1,miss,arm1,3,arm13,lion
45,4,garlic,2.75024714661,right,-1,miss,decision,2,decision2,lion
46,4,mug,0.98357950394,right,-1,miss,arm2,1,arm21,lion
47,4,branch,0.950233200754,right,-1,miss,arm2,2,arm22,lion
