pic_index,trial_num,pic_name,rt,resp,feedback_code,feedback,segment,segment_index,pic_type,trial_target
1,1,lion,15.8167723275,space,-1,miss,target,NaN,targetNaN,lion
2,1,coffeepot,14.883383613,left,-1,miss,path,1,path1,lion
3,1,mosquito,0.800261832733,left,-1,miss,path,2,path2,lion
4,1,canoe,1.10024142705,right,-1,miss,path,3,path3,lion
5,1,goose,6.91689995357,right,-1,miss,decision,1,decision1,lion
6,1,sailor,10.1501254829,right,-1,miss,arm1,1,arm11,lion
7,1,cooker,6.5001726635,right,-1,miss,arm1,2,arm12,lion
8,1,tooth,0.983612965701,left,-1,miss,arm1,3,arm13,lion
9,1,garlic,6.40023188829,left,-1,miss,decision,2,decision2,lion
10,1,mug,6.1003196086,right,-1,miss,arm2,1,arm21,lion
11,1,branch,3.26688676232,right,-1,miss,arm2,2,arm22,lion
12,1,bolt,1.18368680048,right,-1,miss,arm2,3,arm23,lion
13,2,lion,7.86688670195,space,-1,miss,target,NaN,targetNaN,lion
14,2,coffeepot,2.21689977246,left,-1,miss,path,1,path1,lion
15,2,mosquito,0.533586371899,left,-1,miss,path,2,path2,lion
16,2,canoe,0.650214833244,right,-1,miss,path,3,path3,lion
17,2,goose,6.18404540929,left,-1,miss,decision,1,decision1,lion
18,2,sailor,5.133531675,right,-1,miss,arm1,1,arm11,lion
19,2,cooker,5.38348201915,right,-1,miss,arm1,2,arm12,lion
20,2,tooth,0.767300611386,left,-1,miss,arm1,3,arm13,lion
21,2,garlic,1.53367843898,right,-1,miss,decision,2,decision2,lion
22,2,mug,2.6668853134,right,-1,miss,arm2,1,arm21,lion
23,2,branch,0.733614625927,right,-1,miss,arm2,2,arm22,lion
24,2,bolt,0.283589541421,right,-1,miss,arm2,3,arm23,lion
25,3,lion,0.733642095121,space,-1,miss,target,NaN,targetNaN,lion
26,3,coffeepot,3.55037548275,left,-1,miss,path,1,path1,lion
27,3,mosquito,0.51694245536,left,-1,miss,path,2,path2,lion
28,3,canoe,0.716912450548,right,-1,miss,path,3,path3,lion
29,3,goose,1.51691045828,left,-1,miss,decision,1,decision1,lion
30,3,sailor,5.51689657275,right,-1,miss,arm1,1,arm11,lion
31,3,cooker,4.18356937722,right,-1,miss,arm1,2,arm12,lion
32,3,tooth,0.533748772187,left,-1,miss,arm1,3,arm13,lion
33,3,garlic,1.1501758934,right,-1,miss,decision,2,decision2,lion
34,3,mug,1.95028860765,right,-1,miss,arm2,1,arm21,lion
35,3,branch,0.433615108902,right,-1,miss,arm2,2,arm22,lion
36,3,bolt,0.200246196423,right,-1,miss,arm2,3,arm23,lion
37,4,bolt,8.30027330338,space,0,wrong,target,NaN,targetNaN,bolt
38,4,coffeepot,4.96717884136,left,0,wrong,path,1,path1,bolt
39,4,mosquito,0.516970528271,left,0,wrong,path,2,path2,bolt
40,4,canoe,0.484110127922,right,0,wrong,path,3,path3,bolt
41,4,goose,1.38434111064,right,0,wrong,decision,1,decision1,bolt
42,4,sailor,3.4835477641,right,0,wrong,arm1,1,arm11,bolt
43,4,cooker,4.80019995158,right,0,wrong,arm1,2,arm12,bolt
44,4,tooth,0.550237834921,left,0,wrong,arm1,3,arm13,bolt
