pic_index,trial_num,pic_name,rt,resp,feedback_code,feedback,segment,segment_index,pic_type,trial_target
1,1,lion,6.71687277057,space,-1,miss,target,NaN,targetNaN,lion
2,1,coffeepot,4.5002138667,left,-1,miss,path,1,path1,lion
3,1,mosquito,0.766918788955,left,-1,miss,path,2,path2,lion
4,1,canoe,0.950227465422,right,-1,miss,path,3,path3,lion
5,1,domino,1.70033877576,right,-1,miss,decision,1,decision1,lion
6,1,ambulance,1.48359323852,right,-1,miss,arm1,1,arm11,lion
7,1,trunk,0.566910397261,left,-1,miss,arm1,2,arm12,lion
8,1,peach,0.833577285288,left,-1,miss,arm1,3,arm13,lion
9,1,garlic,0.933580575511,left,-1,miss,decision,2,decision2,lion
10,1,mug,2.85023353278,right,-1,miss,arm2,1,arm21,lion
11,1,branch,0.850251342461,left,-1,miss,arm2,2,arm22,lion
12,1,bolt,0.88357711921,right,-1,miss,arm2,3,arm23,lion
13,2,bolt,0.916894444032,space,0,wrong,target,NaN,targetNaN,bolt
14,2,coffeepot,1.48416375095,left,0,wrong,path,1,path1,bolt
15,2,mosquito,0.617021013284,left,0,wrong,path,2,path2,bolt
16,2,canoe,2.70023040858,right,0,wrong,path,3,path3,bolt
17,2,goose,1.56696231687,left,0,wrong,decision,1,decision1,bolt
18,2,sailor,2.06690088869,right,0,wrong,arm1,1,arm11,bolt
19,2,cooker,1.95023803046,right,0,wrong,arm1,2,arm12,bolt
20,2,tooth,0.71707924176,left,0,wrong,arm1,3,arm13,bolt
21,2,garlic,1.61696305644,right,0,wrong,decision,2,decision2,bolt
22,2,mug,2.41701533837,right,0,wrong,arm2,1,arm21,bolt
23,2,branch,0.583772814076,left,0,wrong,arm2,2,arm22,bolt
24,2,bolt,0.850251946133,right,0,wrong,arm2,3,arm23,bolt
25,3,lion,0.500282388588,space,-1,miss,target,NaN,targetNaN,lion
26,3,coffeepot,0.634461187234,left,-1,miss,path,1,path1,lion
27,3,mosquito,0.650436743861,left,-1,miss,path,2,path2,lion
28,3,canoe,1.46690106986,right,-1,miss,path,3,path3,lion
29,3,domino,1.0836392417,left,-1,miss,decision,1,decision1,lion
30,3,ambulance,0.866966150468,right,-1,miss,arm1,1,arm11,lion
31,3,trunk,1.06694043212,left,-1,miss,arm1,2,arm12,lion
32,3,peach,0.517154464906,left,-1,miss,arm1,3,arm13,lion
33,3,garlic,0.633636811748,right,-1,miss,decision,2,decision2,lion
34,3,mug,0.900256006164,right,-1,miss,arm2,1,arm21,lion
35,3,branch,0.65029245551,left,-1,miss,arm2,2,arm22,lion
36,3,bolt,0.866919060587,right,-1,miss,arm2,3,arm23,lion
37,4,lion,0.500279369997,space,-1,miss,target,NaN,targetNaN,lion
38,4,coffeepot,1.70022769179,left,-1,miss,path,1,path1,lion
39,4,mosquito,0.400246497651,left,-1,miss,path,2,path2,lion
40,4,canoe,0.28357216873,right,-1,miss,path,3,path3,lion
41,4,domino,0.933986575168,left,-1,miss,decision,1,decision1,lion
42,4,ambulance,1.30028607126,right,-1,miss,arm1,1,arm11,lion
43,4,trunk,0.833388019993,left,-1,miss,arm1,2,arm12,lion
44,4,peach,1.71690537129,left,-1,miss,arm1,3,arm13,lion
45,4,garlic,0.567101171764,right,-1,miss,decision,2,decision2,lion
46,4,mug,0.784039898426,right,-1,miss,arm2,1,arm21,lion
47,4,branch,0.533730719937,left,-1,miss,arm2,2,arm22,lion
48,4,bolt,0.583619168086,right,-1,miss,arm2,3,arm23,lion
49,5,lion,0.551044717024,space,-1,miss,target,NaN,targetNaN,lion
50,5,coffeepot,1.20025168959,left,-1,miss,path,1,path1,lion
51,5,mosquito,0.883571987681,left,-1,miss,path,2,path2,lion
52,5,canoe,0.114215389884,right,-1,miss,path,3,path3,lion
53,5,domino,2.51693803235,right,-1,miss,decision,1,decision1,lion
54,5,ambulance,2.66687142733,right,-1,miss,arm1,1,arm11,lion
55,5,trunk,1.16691957373,left,-1,miss,arm1,2,arm12,lion
56,5,peach,0.900239705807,left,-1,miss,arm1,3,arm13,lion
57,5,garlic,0.800298296497,right,-1,miss,decision,2,decision2,lion
