pic_index,trial_num,pic_name,rt,resp,feedback_code,feedback,segment,segment_index,pic_type,trial_target
1,1,lion,3.6835723957,space,-1,miss,target,NaN,targetNaN,lion
2,1,coffeepot,8.28326504258,left,-1,miss,path,1,path1,lion
3,1,mosquito,1.26691181678,left,-1,miss,path,2,path2,lion
4,1,canoe,0.114137518685,right,-1,miss,path,3,path3,lion
5,1,goose,6.25016889046,left,-1,miss,decision,1,decision1,lion
6,1,sailor,7.73346611136,left,-1,miss,arm1,1,arm11,lion
7,1,cooker,2.50001780968,right,-1,miss,arm1,2,arm12,lion
8,1,tooth,2.51688359282,left,-1,miss,arm1,3,arm13,lion
9,1,garlic,6.31682817149,left,-1,miss,decision,2,decision2,lion
10,1,mug,8.18347217841,right,-1,miss,arm2,1,arm21,lion
11,1,branch,2.71687894408,right,-1,miss,arm2,2,arm22,lion
12,1,bolt,3.38356804918,right,-1,miss,arm2,3,arm23,lion
13,2,bolt,10.3501787914,space,0,wrong,target,NaN,targetNaN,bolt
14,2,coffeepot,3.16691187699,left,0,wrong,path,1,path1,bolt
15,2,mosquito,0.566933067515,left,0,wrong,path,2,path2,bolt
16,2,canoe,0.950243932661,right,0,wrong,path,3,path3,bolt
17,2,goose,5.20022778306,right,0,wrong,decision,1,decision1,bolt
18,2,sailor,2.93368514022,left,0,wrong,arm1,1,arm11,bolt
19,2,cooker,0.700251026079,right,0,wrong,arm1,2,arm12,bolt
20,2,tooth,0.600266481284,left,0,wrong,arm1,3,arm13,bolt
21,2,garlic,1.88384968368,right,0,wrong,decision,2,decision2,bolt
22,2,mug,1.28359437105,right,0,wrong,arm2,1,arm21,bolt
23,2,branch,1.36690451158,right,0,wrong,arm2,2,arm22,bolt
24,2,bolt,0.850287762238,right,0,wrong,arm2,3,arm23,bolt
25,3,bolt,9.13344745617,space,-1,miss,target,NaN,targetNaN,bolt
26,3,coffeepot,1.28358501359,left,-1,miss,path,1,path1,bolt
27,3,mosquito,0.450292531867,left,-1,miss,path,2,path2,bolt
28,3,canoe,0.733574176673,right,-1,miss,path,3,path3,bolt
29,3,goose,1.30027149245,right,-1,miss,decision,1,decision1,bolt
30,3,sailor,8.91687459755,left,-1,miss,arm1,1,arm11,bolt
31,3,cooker,0.850242483662,right,-1,miss,arm1,2,arm12,bolt
32,3,tooth,0.283797522541,left,-1,miss,arm1,3,arm13,bolt
33,3,crutches,6.21687109582,left,-1,miss,decision,2,decision2,bolt
34,3,stapler,2.05024749436,right,-1,miss,arm2,1,arm21,bolt
35,3,rose,0.616911001736,right,-1,miss,arm2,2,arm22,bolt
36,3,lion,1.18365902943,left,-1,miss,arm2,3,arm23,bolt
37,4,bolt,6.66682614898,space,1,correct,target,NaN,targetNaN,bolt
38,4,coffeepot,1.38356865267,left,1,correct,path,1,path1,bolt
39,4,mosquito,0.483561347704,left,1,correct,path,2,path2,bolt
40,4,canoe,7.06688597728,right,1,correct,path,3,path3,bolt
41,4,domino,4.16762698162,left,1,correct,decision,1,decision1,bolt
42,4,ambulance,1.86704517808,right,1,correct,arm1,1,arm11,bolt
43,4,trunk,1.800231345,left,1,correct,arm1,2,arm12,bolt
44,4,peach,1.30028386856,left,1,correct,arm1,3,arm13,bolt
45,4,garlic,3.0838320551,left,1,correct,decision,2,decision2,bolt
46,4,mug,1.28357807081,right,1,correct,arm2,1,arm21,bolt
47,4,branch,0.600258029299,right,1,correct,arm2,2,arm22,bolt
48,4,bolt,1.63358238735,right,1,correct,arm2,3,arm23,bolt
49,5,bolt,1.96693312796,space,1,correct,target,NaN,targetNaN,bolt
50,5,coffeepot,3.76688132901,left,1,correct,path,1,path1,bolt
51,5,mosquito,0.300244626822,left,1,correct,path,2,path2,bolt
52,5,canoe,0.500383663224,right,1,correct,path,3,path3,bolt
53,5,domino,1.46699561295,right,1,correct,decision,1,decision1,bolt
54,5,ambulance,5.43352726777,right,1,correct,arm1,1,arm11,bolt
55,5,trunk,0.550277378643,left,1,correct,arm1,2,arm12,bolt
56,5,peach,0.483876790619,left,1,correct,arm1,3,arm13,bolt
57,5,garlic,1.91695217532,left,1,correct,decision,2,decision2,bolt
58,5,mug,0.833890766604,right,1,correct,arm2,1,arm21,bolt
59,5,branch,0.550257757539,right,1,correct,arm2,2,arm22,bolt
60,5,bolt,0.866928358562,right,1,correct,arm2,3,arm23,bolt
61,6,bolt,3.83367825765,space,1,correct,target,NaN,targetNaN,bolt
62,6,coffeepot,1.2002392537,left,1,correct,path,1,path1,bolt
63,6,mosquito,0.317033133702,left,1,correct,path,2,path2,bolt
64,6,canoe,0.266920570517,right,1,correct,path,3,path3,bolt
65,6,domino,0.75028842641,right,1,correct,decision,1,decision1,bolt
66,6,ambulance,0.683756832033,right,1,correct,arm1,1,arm11,bolt
67,6,trunk,0.833866920089,left,1,correct,arm1,2,arm12,bolt
68,6,peach,0.600267386995,left,1,correct,arm1,3,arm13,bolt
69,6,garlic,4.10028006509,right,1,correct,decision,2,decision2,bolt
70,6,mug,1.11688021198,right,1,correct,arm2,1,arm21,bolt
71,6,branch,0.350366547704,right,1,correct,arm2,2,arm22,bolt
72,6,bolt,1.76692177798,right,1,correct,arm2,3,arm23,bolt
73,7,bolt,0.516934304964,space,1,correct,target,NaN,targetNaN,bolt
74,7,coffeepot,1.51690925099,left,1,correct,path,1,path1,bolt
75,7,mosquito,0.283578070812,left,1,correct,path,2,path2,bolt
76,7,canoe,0.114199701697,right,1,correct,path,3,path3,bolt
77,7,domino,1.66692968667,left,1,correct,decision,1,decision1,bolt
78,7,ambulance,0.600375754526,right,1,correct,arm1,1,arm11,bolt
79,7,trunk,0.517102440819,left,1,correct,arm1,2,arm12,bolt
80,7,peach,0.316916012438,left,1,correct,arm1,3,arm13,bolt
81,7,garlic,0.800283868564,left,1,correct,decision,2,decision2,bolt
82,7,mug,0.500269862125,right,1,correct,arm2,1,arm21,bolt
83,7,branch,0.516894761473,right,1,correct,arm2,2,arm22,bolt
84,7,bolt,1.45080086286,right,1,correct,arm2,3,arm23,bolt
85,8,lion,3.40018389258,space,1,correct,target,NaN,targetNaN,lion
86,8,coffeepot,1.08359147329,left,1,correct,path,1,path1,lion
87,8,mosquito,0.21695652185,left,1,correct,path,2,path2,lion
88,8,canoe,0.33356053289,right,1,correct,path,3,path3,lion
89,8,goose,4.31690242887,right,1,correct,decision,1,decision1,lion
90,8,sailor,1.25018881285,left,1,correct,arm1,1,arm11,lion
91,8,cooker,0.516911363695,right,1,correct,arm1,2,arm12,lion
92,8,tooth,0.250237714266,left,1,correct,arm1,3,arm13,lion
93,8,crutches,3.2502322807,right,1,correct,decision,2,decision2,lion
94,8,stapler,1.31720911781,right,1,correct,arm2,1,arm21,lion
95,8,rose,0.633577255765,right,1,correct,arm2,2,arm22,lion
96,8,lion,1.05026439857,left,1,correct,arm2,3,arm23,lion
97,9,lion,1.31691752165,space,1,correct,target,NaN,targetNaN,lion
98,9,coffeepot,5.6168590819,left,1,correct,path,1,path1,lion
99,9,mosquito,0.383603366558,left,1,correct,path,2,path2,lion
100,9,canoe,0.20025193179,right,1,correct,path,3,path3,lion
101,9,goose,4.31694438728,left,1,correct,decision,1,decision1,lion
102,9,sailor,2.78356992058,left,1,correct,arm1,1,arm11,lion
103,9,cooker,0.433577074669,right,1,correct,arm1,2,arm12,lion
104,9,tooth,0.100226636045,left,1,correct,arm1,3,arm13,lion
105,9,crutches,1.33358015353,right,1,correct,decision,2,decision2,lion
106,9,stapler,1.55083219591,right,1,correct,arm2,1,arm21,lion
107,9,rose,0.783584711608,right,1,correct,arm2,2,arm22,lion
108,9,lion,0.366894248407,left,1,correct,arm2,3,arm23,lion
109,10,lion,0.950367694721,space,1,correct,target,NaN,targetNaN,lion
110,10,coffeepot,0.917129668407,left,1,correct,path,1,path1,lion
111,10,mosquito,0.166907952866,left,1,correct,path,2,path2,lion
112,10,canoe,0.200257063378,right,1,correct,path,3,path3,lion
113,10,goose,1.5670619614,right,1,correct,decision,1,decision1,lion
114,10,sailor,0.683635182446,left,1,correct,arm1,1,arm11,lion
115,10,cooker,0.350264217472,right,1,correct,arm1,2,arm12,lion
116,10,tooth,0.100231163902,left,1,correct,arm1,3,arm13,lion
117,10,crutches,1.41698960587,left,1,correct,decision,2,decision2,lion
118,10,stapler,0.90037164907,right,1,correct,arm2,1,arm21,lion
