pic_index,trial_num,pic_name,rt,resp,feedback_code,feedback,segment,segment_index,pic_type,trial_target
1,1,beaver,0.833618087228,space,1,correct,target,NaN,targetNaN,beaver
2,1,trophy,1.3335797512,right,1,correct,path,1,path1,beaver
3,1,astronaut,0.416920429561,right,1,correct,path,2,path2,beaver
4,1,robot,0.533579751384,right,1,correct,path,3,path3,beaver
5,1,pigeon,2.20026382525,right,1,correct,decision,1,decision1,beaver
6,1,bus,0.750235752203,right,1,correct,arm1,1,arm11,beaver
7,1,deer,0.416918316856,left,1,correct,arm1,2,arm12,beaver
8,1,fist,0.216899299994,left,1,correct,arm1,3,arm13,beaver
9,1,stepladder,0.683603598271,left,1,correct,decision,2,decision2,beaver
10,1,calc,0.433614163194,right,1,correct,arm2,1,arm21,beaver
11,1,tongue,0.28340437077,right,1,correct,arm2,2,arm22,beaver
12,1,beaver,0.433654612396,left,1,correct,arm2,3,arm23,beaver
13,2,arc,0.86697114259,space,1,correct,target,NaN,targetNaN,arc
14,2,trophy,0.450297331437,right,1,correct,path,1,path1,arc
15,2,astronaut,0.166921637487,right,1,correct,path,2,path2,arc
16,2,robot,0.350243600551,right,1,correct,path,3,path3,arc
17,2,watch,0.783583675511,left,1,correct,decision,1,decision1,arc
18,2,clover,0.550322385971,left,1,correct,arm1,1,arm11,arc
19,2,radio,0.166930693202,right,1,correct,arm1,2,arm12,arc
20,2,wing,0.150544554461,left,1,correct,arm1,3,arm13,arc
21,2,holly,0.700164513197,right,1,correct,decision,2,decision2,arc
22,2,match,0.516947295517,right,1,correct,arm2,1,arm21,arc
23,2,baby,0.183598768432,right,1,correct,arm2,2,arm22,arc
24,2,arc,0.30026895646,left,1,correct,arm2,3,arm23,arc
25,3,beaver,0.300270466134,space,1,correct,target,NaN,targetNaN,beaver
26,3,trophy,1.11692978721,right,1,correct,path,1,path1,beaver
27,3,astronaut,0.216884508729,right,1,correct,path,2,path2,beaver
28,3,robot,0.333696570713,right,1,correct,path,3,path3,beaver
29,3,pigeon,0.383624426089,right,1,correct,decision,1,decision1,beaver
30,3,bus,0.417247041594,right,1,correct,arm1,1,arm11,beaver
31,3,deer,0.300318461843,left,1,correct,arm1,2,arm12,beaver
32,3,fist,0.200385172851,left,1,correct,arm1,3,arm13,beaver
33,3,stepladder,0.617015213706,right,1,correct,decision,2,decision2,beaver
34,3,calc,0.40032661194,right,1,correct,arm2,1,arm21,beaver
35,3,tongue,0.333587599918,right,1,correct,arm2,2,arm22,beaver
36,3,beaver,0.267183953431,left,1,correct,arm2,3,arm23,beaver
37,4,arc,0.750303369015,space,1,correct,target,NaN,targetNaN,arc
38,4,trophy,0.450304576196,right,1,correct,path,1,path1,arc
39,4,astronaut,0.150313330349,right,1,correct,path,2,path2,arc
40,4,robot,0.183556206059,right,1,correct,path,3,path3,arc
41,4,watch,0.65030729305,right,1,correct,decision,1,decision1,arc
42,4,clover,0.450294615235,left,1,correct,arm1,1,arm11,arc
43,4,radio,0.133576129097,right,1,correct,arm1,2,arm12,arc
44,4,wing,0.150282842107,left,1,correct,arm1,3,arm13,arc
45,4,holly,0.633644047193,left,1,correct,decision,2,decision2,arc
46,4,match,0.317041475791,right,1,correct,arm2,1,arm21,arc
47,4,baby,0.100330536254,right,1,correct,arm2,2,arm22,arc
48,4,arc,0.183391994797,left,1,correct,arm2,3,arm23,arc
49,5,arc,0.216959973332,space,1,correct,target,NaN,targetNaN,arc
50,5,trophy,0.483717399184,right,1,correct,path,1,path1,arc
51,5,astronaut,0.0835854862817,right,1,correct,path,2,path2,arc
52,5,robot,0.200233940966,right,1,correct,path,3,path3,arc
53,5,watch,0.383586391807,right,1,correct,decision,1,decision1,arc
54,5,clover,0.400254165288,left,1,correct,arm1,1,arm11,arc
55,5,radio,0.116994687356,right,1,correct,arm1,2,arm12,arc
56,5,wing,0.133582468145,left,1,correct,arm1,3,arm13,arc
57,5,holly,0.500273484737,left,1,correct,decision,2,decision2,arc
58,5,match,0.33360661706,right,1,correct,arm2,1,arm21,arc
59,5,baby,0.0835619415157,right,1,correct,arm2,2,arm22,arc
60,5,arc,0.150269560516,left,1,correct,arm2,3,arm23,arc
61,6,arc,0.750457921065,space,1,correct,target,NaN,targetNaN,arc
62,6,trophy,0.283580053132,right,1,correct,path,1,path1,arc
63,6,astronaut,0.0835725064389,right,1,correct,path,2,path2,arc
64,6,robot,0.0836020889692,right,1,correct,path,3,path3,arc
65,6,watch,0.45032963017,left,1,correct,decision,1,decision1,arc
66,6,clover,0.633627143223,left,1,correct,arm1,1,arm11,arc
67,6,radio,0.100236355793,right,1,correct,arm1,2,arm12,arc
68,6,wing,0.133689326234,left,1,correct,arm1,3,arm13,arc
69,6,holly,0.466993479989,left,1,correct,decision,2,decision2,arc
70,6,match,0.283651895821,right,1,correct,arm2,1,arm21,arc
71,6,baby,0.0835779397748,right,1,correct,arm2,2,arm22,arc
72,6,arc,0.116931598634,left,1,correct,arm2,3,arm23,arc
73,7,beaver,0.333632878494,space,1,correct,target,NaN,targetNaN,beaver
74,7,trophy,0.466911072377,right,1,correct,path,1,path1,beaver
75,7,astronaut,0.283599372488,right,1,correct,path,2,path2,beaver
76,7,robot,0.366914694663,right,1,correct,path,3,path3,beaver
77,7,pigeon,0.266950313933,left,1,correct,decision,1,decision1,beaver
78,7,bus,0.46695363475,right,1,correct,arm1,1,arm11,beaver
79,7,deer,0.38362774672,left,1,correct,arm1,2,arm12,beaver
80,7,fist,0.166898092255,left,1,correct,arm1,3,arm13,beaver
81,7,stepladder,0.600428942591,right,1,correct,decision,2,decision2,beaver
82,7,calc,0.450253260322,right,1,correct,arm2,1,arm21,beaver
83,7,tongue,0.750285558868,right,1,correct,arm2,2,arm22,beaver
84,7,beaver,0.950297633652,left,1,correct,arm2,3,arm23,beaver
85,8,beaver,0.36706411466,space,1,correct,target,NaN,targetNaN,beaver
86,8,trophy,0.333586995956,right,1,correct,path,1,path1,beaver
87,8,astronaut,0.116919524036,right,1,correct,path,2,path2,beaver
88,8,robot,0.150060070213,right,1,correct,path,3,path3,beaver
89,8,pigeon,0.283645255025,left,1,correct,decision,1,decision1,beaver
90,8,bus,0.383608729579,right,1,correct,arm1,1,arm11,beaver
91,8,deer,0.450081803836,left,1,correct,arm1,2,arm12,beaver
92,8,fist,0.100236054044,left,1,correct,arm1,3,arm13,beaver
93,8,stepladder,0.633579751011,left,1,correct,decision,2,decision2,beaver
94,8,calc,0.333823653404,right,1,correct,arm2,1,arm21,beaver
95,8,tongue,0.200234846678,right,1,correct,arm2,2,arm22,beaver
96,8,beaver,0.183623822872,left,1,correct,arm2,3,arm23,beaver
