pic_index,trial_num,pic_name,rt,resp,feedback_code,feedback,segment,segment_index,pic_type,trial_target
1,1,arc,1.21693812295,space,-1,miss,target,NaN,targetNaN,arc
2,1,trophy,6.06682995196,left,-1,miss,path,1,path1,arc
3,1,astronaut,3.38354165088,right,-1,miss,path,2,path2,arc
4,1,robot,3.68352043023,right,-1,miss,path,3,path3,arc
5,1,watch,12.7334242732,right,-1,miss,decision,1,decision1,arc
6,1,clover,5.21682764274,left,-1,miss,arm1,1,arm11,arc
7,1,radio,22.5998654919,right,-1,miss,arm1,2,arm12,arc
8,1,wing,7.98352969729,left,-1,miss,arm1,3,arm13,arc
9,1,stepladder,6.10021096887,right,-1,miss,decision,2,decision2,arc
10,1,calc,2.85021904358,right,-1,miss,arm2,1,arm21,arc
11,1,tongue,3.83369893424,right,-1,miss,arm2,2,arm22,arc
12,1,beaver,1.81689900208,right,-1,miss,arm2,3,arm23,arc
13,2,beaver,3.38329774924,space,0,wrong,target,NaN,targetNaN,beaver
14,2,trophy,5.75013636456,left,0,wrong,path,1,path1,beaver
15,2,astronaut,6.86681914542,right,0,wrong,path,2,path2,beaver
16,2,robot,1.68369641372,right,0,wrong,path,3,path3,beaver
17,2,watch,1.13361281401,right,0,wrong,decision,1,decision1,beaver
18,2,clover,4.11698795977,left,0,wrong,arm1,1,arm11,beaver
19,2,radio,3.13363243482,right,0,wrong,arm1,2,arm12,beaver
20,2,wing,5.25015794743,left,0,wrong,arm1,3,arm13,beaver
21,2,stepladder,4.7168480182,left,0,wrong,decision,2,decision2,beaver
22,2,calc,1.88357862853,right,0,wrong,arm2,1,arm21,beaver
23,2,tongue,0.983587050388,right,0,wrong,arm2,2,arm22,beaver
24,2,beaver,1.68377308575,right,0,wrong,arm2,3,arm23,beaver
25,3,arc,1.20041529686,space,1,correct,target,NaN,targetNaN,arc
26,3,trophy,3.10051403476,left,1,correct,path,1,path1,arc
27,3,astronaut,6.20017109337,right,1,correct,path,2,path2,arc
28,3,robot,1.23389653077,right,1,correct,path,3,path3,arc
29,3,watch,1.36691407992,left,1,correct,decision,1,decision1,arc
30,3,clover,2.08355683436,left,1,correct,arm1,1,arm11,arc
31,3,radio,0.850280018989,right,1,correct,arm1,2,arm12,arc
32,3,wing,4.08352906338,left,1,correct,arm1,3,arm13,arc
33,3,holly,1.95044329422,left,1,correct,decision,2,decision2,arc
34,3,match,6.05030199428,right,1,correct,arm2,1,arm21,arc
35,3,baby,2.80053133125,right,1,correct,arm2,2,arm22,arc
36,3,arc,1.48370824655,left,1,correct,arm2,3,arm23,arc
37,4,arc,0.633643150781,space,1,correct,target,NaN,targetNaN,arc
38,4,trophy,1.18368962189,left,1,correct,path,1,path1,arc
39,4,astronaut,1.05024765978,right,1,correct,path,2,path2,arc
40,4,robot,1.10046845413,right,1,correct,path,3,path3,arc
41,4,watch,1.21701419128,right,1,correct,decision,1,decision1,arc
42,4,clover,1.16700137738,left,1,correct,arm1,1,arm11,arc
43,4,radio,1.91719056717,right,1,correct,arm1,2,arm12,arc
44,4,wing,1.26703394789,left,1,correct,arm1,3,arm13,arc
45,4,holly,1.35029284797,right,1,correct,decision,2,decision2,arc
46,4,match,1.91689353845,right,1,correct,arm2,1,arm21,arc
47,4,baby,0.683575972187,right,1,correct,arm2,2,arm22,arc
48,4,arc,1.01691041233,left,1,correct,arm2,3,arm23,arc
49,5,arc,1.00028706739,space,1,correct,target,NaN,targetNaN,arc
50,5,trophy,1.03366023597,left,1,correct,path,1,path1,arc
51,5,astronaut,2.23355543072,right,1,correct,path,2,path2,arc
52,5,robot,2.73354863891,right,1,correct,path,3,path3,arc
53,5,watch,1.18371316684,left,1,correct,decision,1,decision1,arc
54,5,clover,6.36684404875,left,1,correct,arm1,1,arm11,arc
55,5,radio,0.766963765825,right,1,correct,arm1,2,arm12,arc
56,5,wing,0.666915498645,left,1,correct,arm1,3,arm13,arc
57,5,holly,1.0171766515,right,1,correct,decision,2,decision2,arc
58,5,match,2.3335686823,right,1,correct,arm2,1,arm21,arc
59,5,baby,0.600285980705,right,1,correct,arm2,2,arm22,arc
60,5,arc,4.18360147922,left,1,correct,arm2,3,arm23,arc
61,6,arc,0.500239222834,space,1,correct,target,NaN,targetNaN,arc
62,6,trophy,6.33347963406,left,1,correct,path,1,path1,arc
63,6,astronaut,1.05038923139,right,1,correct,path,2,path2,arc
64,6,robot,1.0836256581,right,1,correct,path,3,path3,arc
65,6,watch,1.11693785127,left,1,correct,decision,1,decision1,arc
66,6,clover,1.98360576562,left,1,correct,arm1,1,arm11,arc
67,6,radio,1.55023060477,right,1,correct,arm1,2,arm12,arc
68,6,wing,0.683636645728,left,1,correct,arm1,3,arm13,arc
69,6,holly,0.766916374036,right,1,correct,decision,2,decision2,arc
70,6,match,0.900257213594,right,1,correct,arm2,1,arm21,arc
71,6,baby,2.36722559785,right,1,correct,arm2,2,arm22,arc
72,6,arc,1.43357046327,left,1,correct,arm2,3,arm23,arc
73,7,arc,1.91692644102,space,1,correct,target,NaN,targetNaN,arc
74,7,trophy,3.76703138211,left,1,correct,path,1,path1,arc
75,7,astronaut,0.616911740508,right,1,correct,path,2,path2,arc
