pic_index,trial_num,pic_name,rt,resp,feedback_code,feedback,segment,segment_index,pic_type,trial_target
1,1,beaver,2.5337727598,space,1,correct,target,NaN,targetNaN,beaver
2,1,trophy,3.30021344463,left,1,correct,path,1,path1,beaver
3,1,astronaut,0.950235797299,right,1,correct,path,2,path2,beaver
4,1,robot,0.333599673751,right,1,correct,path,3,path3,beaver
5,1,pigeon,3.06688716474,right,1,correct,decision,1,decision1,beaver
6,1,bus,1.16691031734,left,1,correct,arm1,1,arm11,beaver
7,1,deer,0.0502233305151,left,1,correct,arm1,2,arm12,beaver
8,1,fist,0.183575358993,left,1,correct,arm1,3,arm13,beaver
9,1,stepladder,1.2669256216,right,1,correct,decision,2,decision2,beaver
10,1,calc,1.71689351887,right,1,correct,arm2,1,arm21,beaver
11,1,tongue,0.833620351105,right,1,correct,arm2,2,arm22,beaver
12,1,beaver,0.90025335041,left,1,correct,arm2,3,arm23,beaver
13,2,beaver,1.68363014644,space,-1,miss,target,NaN,targetNaN,beaver
14,2,trophy,2.30027743877,left,-1,miss,path,1,path1,beaver
15,2,astronaut,0.600286222875,right,-1,miss,path,2,path2,beaver
16,2,robot,0.0835694123678,right,-1,miss,path,3,path3,beaver
17,2,pigeon,3.01688449328,right,-1,miss,decision,1,decision1,beaver
18,2,bus,2.58355658335,left,-1,miss,arm1,1,arm11,beaver
19,2,deer,0.0668929000606,left,-1,miss,arm1,2,arm12,beaver
20,2,fist,0.166896129954,left,-1,miss,arm1,3,arm13,beaver
21,2,holly,3.33354081121,right,-1,miss,decision,2,decision2,beaver
22,2,match,1.93357407609,right,-1,miss,arm2,1,arm21,beaver
23,2,baby,13.6167281906,right,-1,miss,arm2,2,arm22,beaver
24,2,arc,2.60021860642,left,-1,miss,arm2,3,arm23,beaver
25,3,beaver,0.950428383456,space,0,wrong,target,NaN,targetNaN,beaver
26,3,trophy,1.30024755471,left,0,wrong,path,1,path1,beaver
27,3,astronaut,0.450263719273,right,0,wrong,path,2,path2,beaver
28,3,robot,0.050204917105,right,0,wrong,path,3,path3,beaver
29,3,watch,2.3171667618,left,0,wrong,decision,1,decision1,beaver
30,3,clover,3.58353213276,left,0,wrong,arm1,1,arm11,beaver
31,3,radio,0.0502541201515,left,0,wrong,arm1,2,arm12,beaver
32,3,wing,0.267013462618,left,0,wrong,arm1,3,arm13,beaver
33,3,stepladder,1.05027947632,left,0,wrong,decision,2,decision2,beaver
34,3,calc,4.01686185384,right,0,wrong,arm2,1,arm21,beaver
35,3,tongue,0.633569819878,right,0,wrong,arm2,2,arm22,beaver
36,3,beaver,0.716913139719,left,0,wrong,arm2,3,arm23,beaver
37,4,arc,5.48362972383,space,-1,miss,target,NaN,targetNaN,arc
38,4,trophy,1.46693087395,left,-1,miss,path,1,path1,arc
39,4,astronaut,0.183612487673,right,-1,miss,path,2,path2,arc
40,4,robot,0.0338453569379,right,-1,miss,path,3,path3,arc
41,4,pigeon,2.5002096412,left,-1,miss,decision,1,decision1,arc
42,4,bus,3.31688784392,left,-1,miss,arm1,1,arm11,arc
43,4,deer,0.0336129253687,left,-1,miss,arm1,2,arm12,arc
44,4,fist,0.083570016086,left,-1,miss,arm1,3,arm13,arc
45,4,stepladder,0.883709354284,left,-1,miss,decision,2,decision2,arc
46,4,calc,4.76685393004,right,-1,miss,arm2,1,arm21,arc
47,4,tongue,0.566930783388,right,-1,miss,arm2,2,arm22,arc
48,4,beaver,0.400253803199,left,-1,miss,arm2,3,arm23,arc
49,5,arc,0.750331365916,space,1,correct,target,NaN,targetNaN,arc
50,5,trophy,3.71686695526,left,1,correct,path,1,path1,arc
51,5,astronaut,0.183717232808,right,1,correct,path,2,path2,arc
52,5,robot,0.0502124635846,right,1,correct,path,3,path3,arc
53,5,watch,0.766968636529,left,1,correct,decision,1,decision1,arc
54,5,clover,2.71688536867,left,1,correct,arm1,1,arm11,arc
55,5,radio,0.0502266509659,left,1,correct,arm1,2,arm12,arc
56,5,wing,0.316915011246,left,1,correct,arm1,3,arm13,arc
57,5,holly,0.517021386421,right,1,correct,decision,2,decision2,arc
58,5,match,2.0169161885,right,1,correct,arm2,1,arm21,arc
59,5,baby,1.1669223917,right,1,correct,arm2,2,arm22,arc
60,5,arc,0.516905170637,left,1,correct,arm2,3,arm23,arc
61,6,beaver,1.65029825196,space,-1,miss,target,NaN,targetNaN,beaver
62,6,trophy,2.6001884205,left,-1,miss,path,1,path1,beaver
63,6,astronaut,0.0835612621697,right,-1,miss,path,2,path2,beaver
64,6,robot,0.0502387253332,right,-1,miss,path,3,path3,beaver
65,6,watch,7.36687813915,left,-1,miss,decision,1,decision1,beaver
66,6,clover,6.4168282871,left,-1,miss,arm1,1,arm11,beaver
67,6,radio,0.0502438569392,left,-1,miss,arm1,2,arm12,beaver
68,6,wing,0.233576823011,left,-1,miss,arm1,3,arm13,beaver
69,6,holly,2.48355727763,right,-1,miss,decision,2,decision2,beaver
70,6,match,0.783580852831,right,-1,miss,arm2,1,arm21,beaver
71,6,baby,0.733571540475,right,-1,miss,arm2,2,arm22,beaver
72,6,arc,0.400279763089,left,-1,miss,arm2,3,arm23,beaver
73,7,beaver,3.16693899396,space,1,correct,target,NaN,targetNaN,beaver
74,7,trophy,5.1001792138,left,1,correct,path,1,path1,beaver
75,7,astronaut,0.150263387228,right,1,correct,path,2,path2,beaver
76,7,robot,0.0502438569395,right,1,correct,path,3,path3,beaver
77,7,pigeon,0.833595900511,left,1,correct,decision,1,decision1,beaver
78,7,bus,3.59998889158,left,1,correct,arm1,1,arm11,beaver
79,7,deer,0.0170677218052,left,1,correct,arm1,2,arm12,beaver
80,7,fist,0.0668886740323,left,1,correct,arm1,3,arm13,beaver
81,7,stepladder,0.933664030128,left,1,correct,decision,2,decision2,beaver
82,7,calc,6.50016074001,right,1,correct,arm2,1,arm21,beaver
83,7,tongue,0.500336422057,right,1,correct,arm2,2,arm22,beaver
84,7,beaver,0.283558364322,left,1,correct,arm2,3,arm23,beaver
85,8,arc,1.51700961391,space,1,correct,target,NaN,targetNaN,arc
86,8,trophy,2.13355276483,left,1,correct,path,1,path1,arc
87,8,astronaut,0.250194774636,right,1,correct,path,2,path2,arc
88,8,robot,0.0502284621211,right,1,correct,path,3,path3,arc
89,8,watch,1.88360491101,left,1,correct,decision,1,decision1,arc
90,8,clover,2.31669163545,left,1,correct,arm1,1,arm11,arc
91,8,radio,0.0839243987643,left,1,correct,arm1,2,arm12,arc
92,8,wing,0.150264896524,left,1,correct,arm1,3,arm13,arc
93,8,holly,0.683708931681,left,1,correct,decision,2,decision2,arc
94,8,match,0.750596096417,right,1,correct,arm2,1,arm21,arc
95,8,baby,0.633594572331,right,1,correct,arm2,2,arm22,arc
96,8,arc,0.200285679529,left,1,correct,arm2,3,arm23,arc
97,9,arc,1.01696991943,space,-1,miss,target,NaN,targetNaN,arc
98,9,trophy,3.81686082752,left,-1,miss,path,1,path1,arc
99,9,astronaut,0.166911524772,right,-1,miss,path,2,path2,arc
100,9,robot,0.0836237470203,right,-1,miss,path,3,path3,arc
101,9,pigeon,2.76701904701,right,-1,miss,decision,1,decision1,arc
102,9,bus,1.36691134366,left,-1,miss,arm1,1,arm11,arc
103,9,deer,0.0668935037791,left,-1,miss,arm1,2,arm12,arc
104,9,fist,0.216899706985,left,-1,miss,arm1,3,arm13,arc
105,9,stepladder,1.53357896621,left,-1,miss,decision,2,decision2,arc
106,9,calc,0.783605605284,right,-1,miss,arm2,1,arm21,arc
107,9,tongue,0.40034949256,right,-1,miss,arm2,2,arm22,arc
108,9,beaver,0.666916505449,left,-1,miss,arm2,3,arm23,arc
109,10,arc,0.867076309699,space,1,correct,target,NaN,targetNaN,arc
110,10,trophy,1.25021620664,left,1,correct,path,1,path1,arc
111,10,astronaut,0.100242906083,right,1,correct,path,2,path2,arc
112,10,robot,0.0669538756154,right,1,correct,path,3,path3,arc
113,10,watch,0.766916113032,right,1,correct,decision,1,decision1,arc
114,10,clover,1.13369826096,left,1,correct,arm1,1,arm11,arc
