pic_index,trial_num,pic_name,rt,resp,feedback_code,feedback,segment,segment_index,pic_type,trial_target
1,1,arc,11.766801014,space,-1,miss,target,NaN,targetNaN,arc
2,1,trophy,5.66683289033,right,-1,miss,path,1,path1,arc
3,1,astronaut,4.11688731547,right,-1,miss,path,2,path2,arc
4,1,robot,4.56684906996,right,-1,miss,path,3,path3,arc
5,1,watch,11.5667449286,right,-1,miss,decision,1,decision1,arc
6,1,clover,2.28357893581,left,-1,miss,arm1,1,arm11,arc
7,1,radio,1.13355868106,right,-1,miss,arm1,2,arm12,arc
8,1,wing,1.46689362431,left,-1,miss,arm1,3,arm13,arc
9,1,stepladder,12.3000719028,right,-1,miss,decision,2,decision2,arc
10,1,calc,8.28348566141,right,-1,miss,arm2,1,arm21,arc
11,1,tongue,2.66667441439,right,-1,miss,arm2,2,arm22,arc
12,1,beaver,1.46669922717,left,-1,miss,arm2,3,arm23,arc
13,2,beaver,5.36697681661,space,1,correct,target,NaN,targetNaN,beaver
14,2,trophy,3.86687237344,right,1,correct,path,1,path1,beaver
15,2,astronaut,1.75026880534,right,1,correct,path,2,path2,beaver
16,2,robot,1.15023819686,right,1,correct,path,3,path3,beaver
17,2,pigeon,10.0667645495,right,1,correct,decision,1,decision1,beaver
18,2,bus,12.3834094118,right,1,correct,arm1,1,arm11,beaver
19,2,deer,1.25024073248,left,1,correct,arm1,2,arm12,beaver
20,2,fist,2.90024830913,right,1,correct,arm1,3,arm13,beaver
21,2,stepladder,2.20032715469,left,1,correct,decision,2,decision2,beaver
22,2,calc,4.60018576396,right,1,correct,arm2,1,arm21,beaver
23,2,tongue,1.38356003945,right,1,correct,arm2,2,arm22,beaver
24,2,beaver,0.567099009117,left,1,correct,arm2,3,arm23,beaver
25,3,beaver,6.68354259199,space,1,correct,target,NaN,targetNaN,beaver
26,3,trophy,1.26691119251,right,1,correct,path,1,path1,beaver
27,3,astronaut,0.700234785851,right,1,correct,path,2,path2,beaver
28,3,robot,0.366904672352,right,1,correct,path,3,path3,beaver
29,3,pigeon,2.6502599307,right,1,correct,decision,1,decision1,beaver
30,3,bus,7.683491276,right,1,correct,arm1,1,arm11,beaver
31,3,deer,2.05024109469,left,1,correct,arm1,2,arm12,beaver
32,3,fist,0.833583373111,right,1,correct,arm1,3,arm13,beaver
33,3,stepladder,8.1501527708,left,1,correct,decision,2,decision2,beaver
34,3,calc,1.48359396838,right,1,correct,arm2,1,arm21,beaver
35,3,tongue,0.734056567162,right,1,correct,arm2,2,arm22,beaver
36,3,beaver,0.350271039119,left,1,correct,arm2,3,arm23,beaver
37,4,beaver,1.88371368562,space,-1,miss,target,NaN,targetNaN,beaver
38,4,trophy,1.45026814129,right,-1,miss,path,1,path1,beaver
39,4,astronaut,0.300247282808,right,-1,miss,path,2,path2,beaver
40,4,robot,0.266692344798,right,-1,miss,path,3,path3,beaver
41,4,pigeon,1.83338716484,right,-1,miss,decision,1,decision1,beaver
42,4,bus,4.91686443455,right,-1,miss,arm1,1,arm11,beaver
43,4,deer,0.683577909454,left,-1,miss,arm1,2,arm12,beaver
44,4,fist,0.266895193985,right,-1,miss,arm1,3,arm13,beaver
45,4,holly,2.55025860254,left,-1,miss,decision,2,decision2,beaver
46,4,match,3.48355653786,right,-1,miss,arm2,1,arm21,beaver
47,4,baby,2.35023692908,right,-1,miss,arm2,2,arm22,beaver
48,4,arc,1.16709973358,left,-1,miss,arm2,3,arm23,beaver
49,5,beaver,4.71693452619,space,-1,miss,target,NaN,targetNaN,beaver
50,5,trophy,0.933571117639,right,-1,miss,path,1,path1,beaver
51,5,astronaut,0.666927372135,right,-1,miss,path,2,path2,beaver
52,5,robot,1.1337310425,right,-1,miss,path,3,path3,beaver
53,5,pigeon,3.23333874665,left,-1,miss,decision,1,decision1,beaver
54,5,bus,6.38344986091,right,-1,miss,arm1,1,arm11,beaver
55,5,deer,0.516944246046,left,-1,miss,arm1,2,arm12,beaver
56,5,fist,0.266922361276,right,-1,miss,arm1,3,arm13,beaver
57,5,holly,2.45052773991,left,-1,miss,decision,2,decision2,beaver
58,5,match,2.05022781293,right,-1,miss,arm2,1,arm21,beaver
59,5,baby,0.816936759948,right,-1,miss,arm2,2,arm22,beaver
60,5,arc,0.366953271645,left,-1,miss,arm2,3,arm23,beaver
61,6,beaver,1.63364742757,space,1,correct,target,NaN,targetNaN,beaver
62,6,trophy,0.750463202479,right,1,correct,path,1,path1,beaver
63,6,astronaut,0.183693823288,right,1,correct,path,2,path2,beaver
64,6,robot,0.167051738012,right,1,correct,path,3,path3,beaver
65,6,pigeon,3.35022394912,right,1,correct,decision,1,decision1,beaver
66,6,bus,2.28366496559,right,1,correct,arm1,1,arm11,beaver
67,6,deer,0.650264458585,left,1,correct,arm1,2,arm12,beaver
68,6,fist,0.300243660517,right,1,correct,arm1,3,arm13,beaver
69,6,stepladder,3.43355753401,right,1,correct,decision,2,decision2,beaver
70,6,calc,6.10016644499,right,1,correct,arm2,1,arm21,beaver
71,6,tongue,0.850257757324,right,1,correct,arm2,2,arm22,beaver
72,6,beaver,0.266903947893,left,1,correct,arm2,3,arm23,beaver
73,7,arc,1.26694590627,space,0,wrong,target,NaN,targetNaN,arc
74,7,trophy,0.816917742835,right,0,wrong,path,1,path1,arc
75,7,astronaut,0.417559011927,right,0,wrong,path,2,path2,arc
76,7,robot,0.283606404962,right,0,wrong,path,3,path3,arc
77,7,pigeon,5.28354693876,right,0,wrong,decision,1,decision1,arc
78,7,bus,1.13358916884,right,0,wrong,arm1,1,arm11,arc
79,7,deer,0.283602480777,left,0,wrong,arm1,2,arm12,arc
80,7,fist,0.233565744566,right,0,wrong,arm1,3,arm13,arc
81,7,holly,2.5002915957,right,0,wrong,decision,2,decision2,arc
82,7,match,4.01687119619,right,0,wrong,arm2,1,arm21,arc
83,7,baby,0.916937786271,right,0,wrong,arm2,2,arm22,arc
84,7,arc,1.01691919175,left,0,wrong,arm2,3,arm23,arc
85,8,beaver,6.10028115139,space,-1,miss,target,NaN,targetNaN,beaver
86,8,trophy,0.800236415904,right,-1,miss,path,1,path1,beaver
87,8,astronaut,0.433620924392,right,-1,miss,path,2,path2,beaver
88,8,robot,0.250268805365,right,-1,miss,path,3,path3,beaver
89,8,pigeon,2.50027167302,right,-1,miss,decision,1,decision1,beaver
90,8,bus,2.13335130399,right,-1,miss,arm1,1,arm11,beaver
91,8,deer,0.150205596117,left,-1,miss,arm1,2,arm12,beaver
92,8,fist,0.13357226472,right,-1,miss,arm1,3,arm13,beaver
93,8,holly,1.43370665229,right,-1,miss,decision,2,decision2,beaver
94,8,match,1.48356076388,right,-1,miss,arm2,1,arm21,beaver
95,8,baby,0.233598949068,right,-1,miss,arm2,2,arm22,beaver
96,8,arc,0.18356704255,left,-1,miss,arm2,3,arm23,beaver
97,9,arc,0.800291354215,space,1,correct,target,NaN,targetNaN,arc
98,9,trophy,0.800282298442,right,1,correct,path,1,path1,arc
99,9,astronaut,0.200232974719,right,1,correct,path,2,path2,arc
100,9,robot,0.166912581044,right,1,correct,path,3,path3,arc
101,9,watch,1.90025706304,left,1,correct,decision,1,decision1,arc
102,9,clover,3.28341623387,left,1,correct,arm1,1,arm11,arc
103,9,radio,0.866967157141,right,1,correct,arm1,2,arm12,arc
104,9,wing,1.38357513238,left,1,correct,arm1,3,arm13,arc
105,9,holly,3.86753585932,left,1,correct,decision,2,decision2,arc
106,9,match,1.08358593893,right,1,correct,arm2,1,arm21,arc
107,9,baby,0.383576641674,right,1,correct,arm2,2,arm22,arc
108,9,arc,0.183589078282,left,1,correct,arm2,3,arm23,arc
109,10,arc,1.00028555855,space,-1,miss,target,NaN,targetNaN,arc
110,10,trophy,0.750262466347,right,-1,miss,path,1,path1,arc
111,10,astronaut,0.150232763408,right,-1,miss,path,2,path2,arc
112,10,robot,0.183605982369,right,-1,miss,path,3,path3,arc
113,10,pigeon,6.15026023256,right,-1,miss,decision,1,decision1,arc
114,10,bus,1.3335749211,right,-1,miss,arm1,1,arm11,arc
115,10,deer,0.933581380843,left,-1,miss,arm1,2,arm12,arc
116,10,fist,0.450070423685,right,-1,miss,arm1,3,arm13,arc
117,10,stepladder,2.05032772821,right,-1,miss,decision,2,decision2,arc
118,10,calc,3.95019841188,right,-1,miss,arm2,1,arm21,arc
119,10,tongue,0.517001599248,right,-1,miss,arm2,2,arm22,arc
120,10,beaver,0.333571298775,left,-1,miss,arm2,3,arm23,arc
121,11,beaver,0.633642295987,space,-1,miss,target,NaN,targetNaN,beaver
122,11,trophy,0.567106857459,right,-1,miss,path,1,path1,beaver
123,11,astronaut,0.117086844199,right,-1,miss,path,2,path2,beaver
124,11,robot,0.0835913723859,right,-1,miss,path,3,path3,beaver
125,11,pigeon,4.15042866982,left,-1,miss,decision,1,decision1,beaver
126,11,bus,3.45022950333,right,-1,miss,arm1,1,arm11,beaver
127,11,deer,0.417143050348,left,-1,miss,arm1,2,arm12,beaver
128,11,fist,0.216902529181,right,-1,miss,arm1,3,arm13,beaver
129,11,holly,3.58359831516,right,-1,miss,decision,2,decision2,beaver
130,11,match,2.36691131326,right,-1,miss,arm2,1,arm21,beaver
131,11,baby,0.500271069293,right,-1,miss,arm2,2,arm22,beaver
132,11,arc,0.166893865797,left,-1,miss,arm2,3,arm23,beaver
133,12,arc,0.766964923387,space,1,correct,target,NaN,targetNaN,arc
134,12,trophy,0.567076973413,right,1,correct,path,1,path1,arc
135,12,astronaut,0.0836294066103,right,1,correct,path,2,path2,arc
136,12,robot,0.0502278129279,right,1,correct,path,3,path3,arc
137,12,watch,1.68363828125,left,1,correct,decision,1,decision1,arc
138,12,clover,2.58359257982,left,1,correct,arm1,1,arm11,arc
139,12,radio,0.4667218666,right,1,correct,arm1,2,arm12,arc
140,12,wing,0.567021733237,left,1,correct,arm1,3,arm13,arc
141,12,holly,2.70027523497,right,1,correct,decision,2,decision2,arc
142,12,match,5.88353287213,right,1,correct,arm2,1,arm21,arc
143,12,baby,0.283617875597,right,1,correct,arm2,2,arm22,arc
144,12,arc,0.217174805905,left,1,correct,arm2,3,arm23,arc
145,13,beaver,2.26693564307,space,-1,miss,target,NaN,targetNaN,beaver
146,13,trophy,0.700238106307,right,-1,miss,path,1,path1,beaver
147,13,astronaut,0.466923810192,right,-1,miss,path,2,path2,beaver
148,13,robot,0.250219602371,right,-1,miss,path,3,path3,beaver
149,13,pigeon,4.0841839214,left,-1,miss,decision,1,decision1,beaver
150,13,bus,2.08358654263,right,-1,miss,arm1,1,arm11,beaver
151,13,deer,0.250232884136,left,-1,miss,arm1,2,arm12,beaver
152,13,fist,0.233596534177,right,-1,miss,arm1,3,arm13,beaver
153,13,holly,0.966941619874,right,-1,miss,decision,2,decision2,beaver
154,13,match,2.46704425191,right,-1,miss,arm2,1,arm21,beaver
155,13,baby,0.267114041693,right,-1,miss,arm2,2,arm22,beaver
156,13,arc,0.383571208222,left,-1,miss,arm2,3,arm23,beaver
157,14,beaver,1.36696444041,space,-1,miss,target,NaN,targetNaN,beaver
158,14,trophy,2.01703721861,right,-1,miss,path,1,path1,beaver
159,14,astronaut,0.0835829203425,right,-1,miss,path,2,path2,beaver
160,14,robot,0.083581109182,right,-1,miss,path,3,path3,beaver
161,14,pigeon,1.8336687992,right,-1,miss,decision,1,decision1,beaver
162,14,bus,4.15019140873,right,-1,miss,arm1,1,arm11,beaver
163,14,deer,0.516937605164,left,-1,miss,arm1,2,arm12,beaver
164,14,fist,0.200269197783,right,-1,miss,arm1,3,arm13,beaver
165,14,holly,2.40026521325,right,-1,miss,decision,2,decision2,beaver
166,14,match,1.05024652818,right,-1,miss,arm2,1,arm21,beaver
167,14,baby,0.250451731845,right,-1,miss,arm2,2,arm22,beaver
168,14,arc,0.217045912141,left,-1,miss,arm2,3,arm23,beaver
169,15,beaver,3.88356456734,space,1,correct,target,NaN,targetNaN,beaver
170,15,trophy,0.966934677126,right,1,correct,path,1,path1,beaver
171,15,astronaut,0.150251478655,right,1,correct,path,2,path2,beaver
172,15,robot,0.200244143489,right,1,correct,path,3,path3,beaver
173,15,pigeon,2.23441336438,left,1,correct,decision,1,decision1,beaver
174,15,bus,3.71692094253,right,1,correct,arm1,1,arm11,beaver
175,15,deer,0.716945393127,left,1,correct,arm1,2,arm12,beaver
176,15,fist,0.283579539508,right,1,correct,arm1,3,arm13,beaver
177,15,stepladder,1.35096923876,right,1,correct,decision,2,decision2,beaver
178,15,calc,3.76690334416,right,1,correct,arm2,1,arm21,beaver
179,15,tongue,0.550064507261,right,1,correct,arm2,2,arm22,beaver
180,15,beaver,1.6002325521,left,1,correct,arm2,3,arm23,beaver
181,16,arc,6.8668183407,space,-1,miss,target,NaN,targetNaN,arc
182,16,trophy,0.600273303047,right,-1,miss,path,1,path1,arc
183,16,astronaut,0.0502564895141,right,-1,miss,path,2,path2,arc
184,16,robot,0.0168763278052,right,-1,miss,path,3,path3,arc
185,16,pigeon,2.06693268486,right,-1,miss,decision,1,decision1,arc
186,16,bus,5.3171495705,right,-1,miss,arm1,1,arm11,arc
187,16,deer,0.783571691194,left,-1,miss,arm1,2,arm12,arc
188,16,fist,0.25025612727,right,-1,miss,arm1,3,arm13,arc
189,16,stepladder,1.20029515764,right,-1,miss,decision,2,decision2,arc
190,16,calc,4.55019460843,right,-1,miss,arm2,1,arm21,arc
191,16,tongue,0.63359882831,right,-1,miss,arm2,2,arm22,arc
192,16,beaver,0.16690473273,left,-1,miss,arm2,3,arm23,arc
193,17,beaver,0.833663063881,space,1,correct,target,NaN,targetNaN,beaver
194,17,trophy,0.583609785768,right,1,correct,path,1,path1,beaver
195,17,astronaut,0.0502359631064,right,1,correct,path,2,path2,beaver
196,17,robot,0.0173707726935,right,1,correct,path,3,path3,beaver
197,17,pigeon,1.06698369901,right,1,correct,decision,1,decision1,beaver
198,17,bus,2.38353830558,right,1,correct,arm1,1,arm11,beaver
199,17,deer,0.750261258887,left,1,correct,arm1,2,arm12,beaver
200,17,fist,0.200236295175,right,1,correct,arm1,3,arm13,beaver
201,17,stepladder,0.983671847964,left,1,correct,decision,2,decision2,beaver
202,17,calc,4.76686530994,right,1,correct,arm2,1,arm21,beaver
203,17,tongue,0.266903344163,right,1,correct,arm2,2,arm22,beaver
204,17,beaver,0.183568551845,left,1,correct,arm2,3,arm23,beaver
205,18,beaver,0.650364373869,space,1,correct,target,NaN,targetNaN,beaver
206,18,trophy,0.566918799334,right,1,correct,path,1,path1,beaver
207,18,astronaut,0.0836562720651,right,1,correct,path,2,path2,beaver
208,18,robot,0.0339630512754,right,1,correct,path,3,path3,beaver
209,18,pigeon,0.616947385366,right,1,correct,decision,1,decision1,beaver
210,18,bus,1.48376934842,right,1,correct,arm1,1,arm11,beaver
211,18,deer,0.167019439104,left,1,correct,arm1,2,arm12,beaver
