pic_index,trial_num,pic_name,rt,resp,feedback_code,feedback,segment,segment_index,pic_type,trial_target
1,1,arc,0.766894771717,space,-1,miss,target,NaN,targetNaN,arc
2,1,trophy,0.466951219365,right,-1,miss,path,1,path1,arc
3,1,astronaut,0.316904431209,right,-1,miss,path,2,path2,arc
4,1,robot,0.200266541913,right,-1,miss,path,3,path3,arc
5,1,pigeon,0.400067616487,right,-1,miss,decision,1,decision1,arc
6,1,bus,0.650268051308,right,-1,miss,arm1,1,arm11,arc
7,1,deer,0.333767809672,left,-1,miss,arm1,2,arm12,arc
8,1,fist,0.183692646679,left,-1,miss,arm1,3,arm13,arc
9,1,stepladder,0.500834339531,left,-1,miss,decision,2,decision2,arc
10,1,calc,0.400248430436,right,-1,miss,arm2,1,arm21,arc
11,1,tongue,0.483608125942,right,-1,miss,arm2,2,arm22,arc
12,1,beaver,0.96688149008,left,-1,miss,arm2,3,arm23,arc
13,2,beaver,0.350287370384,space,1,correct,target,NaN,targetNaN,beaver
14,2,trophy,0.483604805544,right,1,correct,path,1,path1,beaver
15,2,astronaut,0.416914392728,right,1,correct,path,2,path2,beaver
16,2,robot,0.183591221925,right,1,correct,path,3,path3,beaver
17,2,pigeon,0.300260504708,left,1,correct,decision,1,decision1,beaver
18,2,bus,0.350337780546,right,1,correct,arm1,1,arm11,beaver
19,2,deer,0.316944578663,left,1,correct,arm1,2,arm12,beaver
20,2,fist,0.150297633605,left,1,correct,arm1,3,arm13,beaver
21,2,stepladder,0.366975066485,right,1,correct,decision,2,decision2,beaver
22,2,calc,1.15030487813,right,1,correct,arm2,1,arm21,beaver
23,2,tongue,0.500341403065,right,1,correct,arm2,2,arm22,beaver
24,2,beaver,2.75103960396,left,1,correct,arm2,3,arm23,beaver
25,3,beaver,1.93357129907,space,1,correct,target,NaN,targetNaN,beaver
26,3,trophy,0.550287672086,right,1,correct,path,1,path1,beaver
27,3,astronaut,0.433542320738,right,1,correct,path,2,path2,beaver
28,3,robot,0.200235752156,right,1,correct,path,3,path3,beaver
29,3,pigeon,0.366926769027,left,1,correct,decision,1,decision1,beaver
30,3,bus,0.416945484001,right,1,correct,arm1,1,arm11,beaver
31,3,deer,0.466977783246,left,1,correct,arm1,2,arm12,beaver
32,3,fist,0.300264126854,left,1,correct,arm1,3,arm13,beaver
33,3,stepladder,0.467013100861,left,1,correct,decision,2,decision2,beaver
34,3,calc,0.450335969683,right,1,correct,arm2,1,arm21,beaver
35,3,tongue,0.200335063972,right,1,correct,arm2,2,arm22,beaver
36,3,beaver,4.15018654917,left,1,correct,arm2,3,arm23,beaver
37,4,beaver,0.733566771261,space,1,correct,target,NaN,targetNaN,beaver
38,4,trophy,0.600236959523,right,1,correct,path,1,path1,beaver
39,4,astronaut,0.41690654424,right,1,correct,path,2,path2,beaver
40,4,robot,0.266929485602,right,1,correct,path,3,path3,beaver
41,4,pigeon,0.433678459376,right,1,correct,decision,1,decision1,beaver
42,4,bus,0.416984423995,right,1,correct,arm1,1,arm11,beaver
43,4,deer,0.23359273118,left,1,correct,arm1,2,arm12,beaver
44,4,fist,0.200415962376,left,1,correct,arm1,3,arm13,beaver
45,4,stepladder,0.383567375131,right,1,correct,decision,2,decision2,beaver
46,4,calc,0.483572808327,right,1,correct,arm2,1,arm21,beaver
47,4,tongue,0.26693401346,right,1,correct,arm2,2,arm22,beaver
48,4,beaver,0.63372373837,left,1,correct,arm2,3,arm23,beaver
49,5,beaver,0.383590014419,space,1,correct,target,NaN,targetNaN,beaver
50,5,trophy,0.416914996458,right,1,correct,path,1,path1,beaver
51,5,astronaut,0.150273182662,right,1,correct,path,2,path2,beaver
52,5,robot,0.166927976301,right,1,correct,path,3,path3,beaver
