pic_index,trial_num,pic_name,rt,resp,feedback_code,feedback,segment,segment_index,pic_type,trial_target
1,1,lion,0.833637053263,space,1,correct,target,NaN,targetNaN,lion
2,1,coffeepot,0.766939919034,left,1,correct,path,1,path1,lion
3,1,mosquito,0.500231676386,left,1,correct,path,2,path2,lion
4,1,canoe,0.30025135749,right,1,correct,path,3,path3,lion
5,1,goose,0.50033370452,left,1,correct,decision,1,decision1,lion
6,1,sailor,0.733580937784,right,1,correct,arm1,1,arm11,lion
7,1,cooker,0.400245290133,right,1,correct,arm1,2,arm12,lion
8,1,tooth,0.233605237387,left,1,correct,arm1,3,arm13,lion
9,1,crutches,1.21695351775,left,1,correct,decision,2,decision2,lion
10,1,stapler,0.433584952436,right,1,correct,arm2,1,arm21,lion
11,1,rose,0.633623831847,left,1,correct,arm2,2,arm22,lion
12,1,lion,1.13357176131,left,1,correct,arm2,3,arm23,lion
13,2,bolt,0.433615742018,space,1,correct,target,NaN,targetNaN,bolt
14,2,coffeepot,1.31690851063,left,1,correct,path,1,path1,bolt
15,2,mosquito,0.333666484454,left,1,correct,path,2,path2,bolt
16,2,canoe,0.266921052884,right,1,correct,path,3,path3,bolt
17,2,domino,1.91701548925,left,1,correct,decision,1,decision1,bolt
18,2,ambulance,0.483602897963,right,1,correct,arm1,1,arm11,bolt
19,2,trunk,0.300259809592,left,1,correct,arm1,2,arm12,bolt
20,2,peach,0.467051999061,left,1,correct,arm1,3,arm13,bolt
21,2,garlic,1.35025722865,right,1,correct,decision,2,decision2,bolt
22,2,mug,0.68361732678,right,1,correct,arm2,1,arm21,bolt
23,2,branch,0.217056149617,left,1,correct,arm2,2,arm22,bolt
24,2,bolt,0.467058036185,right,1,correct,arm2,3,arm23,bolt
25,3,bolt,0.266939164372,space,1,correct,target,NaN,targetNaN,bolt
26,3,coffeepot,0.166999566252,left,1,correct,path,1,path1,bolt
27,3,mosquito,0.333613659197,left,1,correct,path,2,path2,bolt
28,3,canoe,0.183561332058,right,1,correct,path,3,path3,bolt
29,3,domino,2.41695768334,left,1,correct,decision,1,decision1,bolt
30,3,ambulance,0.383584212919,right,1,correct,arm1,1,arm11,bolt
31,3,trunk,0.266918034235,left,1,correct,arm1,2,arm12,bolt
32,3,peach,0.750238090812,left,1,correct,arm1,3,arm13,bolt
33,3,garlic,1.31693839462,left,1,correct,decision,2,decision2,bolt
34,3,mug,0.383625265677,right,1,correct,arm2,1,arm21,bolt
35,3,branch,0.233579881256,left,1,correct,arm2,2,arm22,bolt
36,3,bolt,0.41710499028,right,1,correct,arm2,3,arm23,bolt
37,4,bolt,0.333625431696,space,1,correct,target,NaN,targetNaN,bolt
38,4,coffeepot,0.800228265347,left,1,correct,path,1,path1,bolt
39,4,mosquito,0.350238815299,left,1,correct,path,2,path2,bolt
40,4,canoe,0.114251311054,right,1,correct,path,3,path3,bolt
41,4,domino,0.750522441522,right,1,correct,decision,1,decision1,bolt
42,4,ambulance,0.700237955025,right,1,correct,arm1,1,arm11,bolt
43,4,trunk,0.1836226093,left,1,correct,arm1,2,arm12,bolt
44,4,peach,0.383652432938,left,1,correct,arm1,3,arm13,bolt
45,4,garlic,0.850088338892,right,1,correct,decision,2,decision2,bolt
46,4,mug,0.366951208503,right,1,correct,arm2,1,arm21,bolt
47,4,branch,0.300895523455,left,1,correct,arm2,2,arm22,bolt
48,4,bolt,0.600277528691,right,1,correct,arm2,3,arm23,bolt
49,5,lion,0.333585888264,space,1,correct,target,NaN,targetNaN,lion
50,5,coffeepot,0.550254753442,left,1,correct,path,1,path1,lion
51,5,mosquito,0.383594778017,left,1,correct,path,2,path2,lion
52,5,canoe,0.267488848593,right,1,correct,path,3,path3,lion
53,5,goose,0.567018462578,left,1,correct,decision,1,decision1,lion
54,5,sailor,0.383585118514,right,1,correct,arm1,1,arm11,lion
55,5,cooker,0.400257364498,right,1,correct,arm1,2,arm12,lion
56,5,tooth,0.250464937475,left,1,correct,arm1,3,arm13,lion
57,5,crutches,1.41687467229,left,1,correct,decision,2,decision2,lion
58,5,stapler,0.383691674564,right,1,correct,arm2,1,arm21,lion
59,5,rose,0.466906805115,left,1,correct,arm2,2,arm22,lion
60,5,lion,0.300418888975,left,1,correct,arm2,3,arm23,lion
61,6,bolt,0.400261892355,space,1,correct,target,NaN,targetNaN,bolt
62,6,coffeepot,0.667038656888,left,1,correct,path,1,path1,bolt
63,6,mosquito,0.383578477602,left,1,correct,path,2,path2,bolt
64,6,canoe,0.133607682423,right,1,correct,path,3,path3,bolt
65,6,domino,1.58355940017,right,1,correct,decision,1,decision1,bolt
66,6,ambulance,0.933571821661,right,1,correct,arm1,1,arm11,bolt
67,6,trunk,0.717083467753,left,1,correct,arm1,2,arm12,bolt
68,6,peach,0.350266586291,left,1,correct,arm1,3,arm13,bolt
69,6,garlic,0.983596709848,right,1,correct,decision,2,decision2,bolt
70,6,mug,0.700261499966,right,1,correct,arm2,1,arm21,bolt
71,6,branch,0.183568878507,left,1,correct,arm2,2,arm22,bolt
72,6,bolt,1.85022840119,right,1,correct,arm2,3,arm23,bolt
73,7,lion,0.650264986441,space,0,wrong,target,NaN,targetNaN,lion
74,7,coffeepot,1.55023483082,left,0,wrong,path,1,path1,lion
