pic_index,trial_num,pic_name,rt,resp,feedback_code,feedback,segment,segment_index,pic_type,trial_target
1,1,bolt,0.683599372394,space,-1,miss,target,NaN,targetNaN,bolt
2,1,coffeepot,1.40025024163,left,-1,miss,path,1,path1,bolt
3,1,mosquito,0.250059768092,left,-1,miss,path,2,path2,bolt
4,1,canoe,0.233583373483,right,-1,miss,path,3,path3,bolt
5,1,domino,0.7170354384,right,-1,miss,decision,1,decision1,bolt
6,1,ambulance,0.533722530585,right,-1,miss,arm1,1,arm11,bolt
7,1,trunk,0.55027710693,left,-1,miss,arm1,2,arm12,bolt
8,1,peach,0.116891753394,left,-1,miss,arm1,3,arm13,bolt
9,1,crutches,1.55030065216,right,-1,miss,decision,2,decision2,bolt
10,1,stapler,0.650251449086,right,-1,miss,arm2,1,arm21,bolt
11,1,rose,0.300195001531,right,-1,miss,arm2,2,arm22,bolt
12,1,lion,2.80028857756,left,-1,miss,arm2,3,arm23,bolt
13,2,bolt,0.233619898558,space,1,correct,target,NaN,targetNaN,bolt
14,2,coffeepot,0.533641028684,left,1,correct,path,1,path1,bolt
15,2,mosquito,0.166934315581,left,1,correct,path,2,path2,bolt
16,2,canoe,0.183772639837,right,1,correct,path,3,path3,bolt
17,2,domino,1.0336769498,right,1,correct,decision,1,decision1,bolt
18,2,ambulance,0.467006761581,right,1,correct,arm1,1,arm11,bolt
19,2,trunk,0.21691831667,left,1,correct,arm1,2,arm12,bolt
20,2,peach,0.100264428649,left,1,correct,arm1,3,arm13,bolt
21,2,garlic,1.73362050205,left,1,correct,decision,2,decision2,bolt
22,2,mug,0.283626539633,right,1,correct,arm2,1,arm21,bolt
23,2,branch,0.333594844211,left,1,correct,arm2,2,arm22,bolt
24,2,bolt,0.0669029220007,right,1,correct,arm2,3,arm23,bolt
25,3,lion,0.483653706964,space,1,correct,target,NaN,targetNaN,lion
26,3,coffeepot,0.633597560693,left,1,correct,path,1,path1,lion
27,3,mosquito,0.133667592425,left,1,correct,path,2,path2,lion
28,3,canoe,0.150232431479,right,1,correct,path,3,path3,lion
29,3,goose,0.550233035814,left,1,correct,decision,1,decision1,lion
30,3,sailor,0.533712870907,left,1,correct,arm1,1,arm11,lion
31,3,cooker,0.100244204514,right,1,correct,arm1,2,arm12,lion
32,3,tooth,0.150315745268,left,1,correct,arm1,3,arm13,lion
33,3,crutches,0.566886319779,right,1,correct,decision,2,decision2,lion
34,3,stapler,0.416793045122,right,1,correct,arm2,1,arm21,lion
35,3,rose,0.0670112897642,right,1,correct,arm2,2,arm22,lion
36,3,lion,0.0836343877017,left,1,correct,arm2,3,arm23,lion
37,4,bolt,0.234216372948,space,1,correct,target,NaN,targetNaN,bolt
38,4,coffeepot,0.900285257027,left,1,correct,path,1,path1,bolt
39,4,mosquito,0.0671374667436,left,1,correct,path,2,path2,bolt
40,4,canoe,0.100229413249,right,1,correct,path,3,path3,bolt
41,4,domino,0.533635595348,right,1,correct,decision,1,decision1,bolt
42,4,ambulance,0.400294312742,right,1,correct,arm1,1,arm11,bolt
43,4,trunk,0.183254648466,left,1,correct,arm1,2,arm12,bolt
44,4,peach,0.0669424654916,left,1,correct,arm1,3,arm13,bolt
45,4,garlic,0.850294011179,right,1,correct,decision,2,decision2,bolt
46,4,mug,0.283609333914,right,1,correct,arm2,1,arm21,bolt
47,4,branch,0.133578241803,left,1,correct,arm2,2,arm22,bolt
48,4,bolt,0.0336310672574,right,1,correct,arm2,3,arm23,bolt
49,5,lion,0.233703211416,space,1,correct,target,NaN,targetNaN,lion
50,5,coffeepot,0.783604503609,left,1,correct,path,1,path1,lion
51,5,mosquito,0.0669898577034,left,1,correct,path,2,path2,lion
52,5,canoe,0.0671151289716,right,1,correct,path,3,path3,lion
53,5,goose,0.433804334607,right,1,correct,decision,1,decision1,lion
54,5,sailor,0.46711482713,left,1,correct,arm1,1,arm11,lion
55,5,cooker,0.0836446513422,right,1,correct,arm1,2,arm12,lion
56,5,tooth,0.116910468321,left,1,correct,arm1,3,arm13,lion
57,5,crutches,0.683659140486,right,1,correct,decision,2,decision2,lion
58,5,stapler,0.383660347667,right,1,correct,arm2,1,arm21,lion
59,5,rose,0.083581562154,right,1,correct,arm2,2,arm22,lion
60,5,lion,0.0836395192891,left,1,correct,arm2,3,arm23,lion
61,6,lion,0.166963595897,space,1,correct,target,NaN,targetNaN,lion
62,6,coffeepot,0.666928580031,left,1,correct,path,1,path1,lion
63,6,mosquito,0.0502852573991,left,1,correct,path,2,path2,lion
64,6,canoe,0.066921335645,right,1,correct,path,3,path3,lion
65,6,goose,0.350620924961,right,1,correct,decision,1,decision1,lion
66,6,sailor,0.43360027764,left,1,correct,arm1,1,arm11,lion
67,6,cooker,0.0670179305598,right,1,correct,arm1,2,arm12,lion
68,6,tooth,0.0836473680101,left,1,correct,arm1,3,arm13,lion
69,6,crutches,0.600362532772,right,1,correct,decision,2,decision2,lion
70,6,stapler,0.333632576745,right,1,correct,arm2,1,arm21,lion
71,6,rose,0.0667667831294,right,1,correct,arm2,2,arm22,lion
72,6,lion,0.0667885174043,left,1,correct,arm2,3,arm23,lion
73,7,bolt,0.36700042244,space,1,correct,target,NaN,targetNaN,bolt
74,7,coffeepot,0.483741547912,left,1,correct,path,1,path1,bolt
75,7,mosquito,0.0502113015391,left,1,correct,path,2,path2,bolt
76,7,canoe,0.0836265394464,right,1,correct,path,3,path3,bolt
77,7,domino,0.483645858709,right,1,correct,decision,1,decision1,bolt
78,7,ambulance,0.383623219095,right,1,correct,arm1,1,arm11,bolt
79,7,trunk,0.183745472226,left,1,correct,arm1,2,arm12,bolt
80,7,peach,0.0669696331024,left,1,correct,arm1,3,arm13,bolt
81,7,garlic,0.733601787128,right,1,correct,decision,2,decision2,bolt
82,7,mug,0.366914694197,right,1,correct,arm2,1,arm21,bolt
83,7,branch,0.116918316577,left,1,correct,arm2,2,arm22,bolt
84,7,bolt,0.000452185515314,right,1,correct,arm2,3,arm23,bolt
85,8,lion,0.616902318317,space,1,correct,target,NaN,targetNaN,lion
86,8,coffeepot,0.716990763322,left,1,correct,path,1,path1,lion
87,8,mosquito,0.100239072461,left,1,correct,path,2,path2,lion
88,8,canoe,0.0670490218326,right,1,correct,path,3,path3,lion
89,8,goose,0.400488710497,right,1,correct,decision,1,decision1,lion
90,8,sailor,0.433603598271,left,1,correct,arm1,1,arm11,lion
91,8,cooker,0.0503015574068,right,1,correct,arm1,2,arm12,lion
92,8,tooth,0.0835459427908,left,1,correct,arm1,3,arm13,lion
93,8,crutches,1.10028586118,left,1,correct,decision,2,decision2,lion
94,8,stapler,0.483695363626,right,1,correct,arm2,1,arm21,lion
95,8,rose,0.0835812608711,right,1,correct,arm2,2,arm22,lion
96,8,lion,0.333539301995,left,1,correct,arm2,3,arm23,lion
97,9,lion,0.367013402749,space,1,correct,target,NaN,targetNaN,lion
98,9,coffeepot,0.233569789678,left,1,correct,path,1,path1,lion
