pic_index,trial_num,pic_name,rt,resp,feedback_code,feedback,segment,segment_index,pic_type,trial_target
1,1,beaver,13.9834596012,space,0,wrong,target,NaN,targetNaN,beaver
2,1,trophy,4.15022618347,left,0,wrong,path,1,path1,beaver
3,1,astronaut,1.53356920648,left,0,wrong,path,2,path2,beaver
4,1,robot,1.33359323442,left,0,wrong,path,3,path3,beaver
5,1,watch,6.3169163951,right,0,wrong,decision,1,decision1,beaver
6,1,clover,1.96698108362,right,0,wrong,arm1,1,arm11,beaver
7,1,radio,1.26695288997,left,0,wrong,arm1,2,arm12,beaver
8,1,wing,2.41689834383,right,0,wrong,arm1,3,arm13,beaver
9,1,stepladder,3.3502519622,right,0,wrong,decision,2,decision2,beaver
10,1,calc,4.03354505764,left,0,wrong,arm2,1,arm21,beaver
11,1,tongue,2.21689641208,left,0,wrong,arm2,2,arm22,beaver
12,1,beaver,2.68351496221,right,0,wrong,arm2,3,arm23,beaver
13,2,arc,7.80021812383,space,-1,miss,target,NaN,targetNaN,arc
14,2,trophy,1.25072642521,left,-1,miss,path,1,path1,arc
15,2,astronaut,1.56698355894,left,-1,miss,path,2,path2,arc
16,2,robot,0.983894580975,left,-1,miss,path,3,path3,arc
17,2,watch,6.10021649371,right,-1,miss,decision,1,decision1,arc
18,2,clover,5.06685677788,right,-1,miss,arm1,1,arm11,arc
19,2,radio,1.1503321362,left,-1,miss,arm1,2,arm12,arc
20,2,wing,0.967046889127,right,-1,miss,arm1,3,arm13,arc
21,2,stepladder,2.31697344652,left,-1,miss,decision,2,decision2,arc
22,2,calc,1.45041110262,left,-1,miss,arm2,1,arm21,arc
23,2,tongue,0.866939970409,left,-1,miss,arm2,2,arm22,arc
24,2,beaver,1.5837847644,right,-1,miss,arm2,3,arm23,arc
25,3,beaver,6.73355031013,space,-1,miss,target,NaN,targetNaN,beaver
26,3,trophy,1.10024305736,left,-1,miss,path,1,path1,beaver
27,3,astronaut,1.30035033822,left,-1,miss,path,2,path2,beaver
28,3,robot,0.983554988867,left,-1,miss,path,3,path3,beaver
29,3,pigeon,5.88358028478,left,-1,miss,decision,1,decision1,beaver
30,3,bus,5.38352715736,left,-1,miss,arm1,1,arm11,beaver
31,3,deer,0.78339820297,right,-1,miss,arm1,2,arm12,beaver
32,3,fist,1.00024812855,left,-1,miss,arm1,3,arm13,beaver
33,3,holly,3.38356458803,right,-1,miss,decision,2,decision2,beaver
34,3,match,1.33358357497,left,-1,miss,arm2,1,arm21,beaver
35,3,baby,0.766943532391,right,-1,miss,arm2,2,arm22,beaver
36,3,arc,4.46687754581,right,-1,miss,arm2,3,arm23,beaver
37,4,beaver,2.63373679889,space,-1,miss,target,NaN,targetNaN,beaver
38,4,trophy,1.13361062156,left,-1,miss,path,1,path1,beaver
