pic_index,trial_num,pic_name,rt,resp,feedback_code,feedback,segment,segment_index,pic_type,trial_target
1,1,beaver,1.71691361815,space,-1,miss,target,NaN,targetNaN,beaver
2,1,trophy,2.43355435482,left,-1,miss,path,1,path1,beaver
3,1,astronaut,0.550252384972,right,-1,miss,path,2,path2,beaver
4,1,robot,0.233564195689,right,-1,miss,path,3,path3,beaver
5,1,pigeon,2.76692813751,right,-1,miss,decision,1,decision1,beaver
6,1,bus,3.20022470434,right,-1,miss,arm1,1,arm11,beaver
7,1,deer,0.800273665925,left,-1,miss,arm1,2,arm12,beaver
8,1,fist,0.766902781092,left,-1,miss,arm1,3,arm13,beaver
9,1,holly,4.15025968966,right,-1,miss,decision,2,decision2,beaver
10,1,match,2.86688955966,right,-1,miss,arm2,1,arm21,beaver
11,1,baby,1.16690604133,left,-1,miss,arm2,2,arm22,beaver
12,1,arc,0.633563833311,left,-1,miss,arm2,3,arm23,beaver
13,2,arc,1.38358088862,space,-1,miss,target,NaN,targetNaN,arc
14,2,trophy,0.95023994823,left,-1,miss,path,1,path1,arc
15,2,astronaut,0.733562686248,right,-1,miss,path,2,path2,arc
16,2,robot,0.200243117753,right,-1,miss,path,3,path3,arc
17,2,watch,0.900268594502,right,-1,miss,decision,1,decision1,arc
18,2,clover,5.03350762697,left,-1,miss,arm1,1,arm11,arc
19,2,radio,0.50058530597,right,-1,miss,arm1,2,arm12,arc
20,2,wing,0.63358677458,left,-1,miss,arm1,3,arm13,arc
21,2,stepladder,2.28370519402,left,-1,miss,decision,2,decision2,arc
22,2,calc,1.46691407077,right,-1,miss,arm2,1,arm21,arc
23,2,tongue,1.93359540775,right,-1,miss,arm2,2,arm22,arc
24,2,beaver,0.533579469658,left,-1,miss,arm2,3,arm23,arc
25,3,beaver,0.633638694417,space,-1,miss,target,NaN,targetNaN,beaver
26,3,trophy,0.433609595289,left,-1,miss,path,1,path1,beaver
27,3,astronaut,1.06691503664,right,-1,miss,path,2,path2,beaver
28,3,robot,1.13377151289,right,-1,miss,path,3,path3,beaver
29,3,pigeon,0.816927262116,left,-1,miss,decision,1,decision1,beaver
30,3,bus,1.20034152386,right,-1,miss,arm1,1,arm11,beaver
31,3,deer,1.10022796434,left,-1,miss,arm1,2,arm12,beaver
32,3,fist,0.816937223542,left,-1,miss,arm1,3,arm13,beaver
33,3,holly,0.750257033389,left,-1,miss,decision,2,decision2,beaver
34,3,match,0.883591453545,right,-1,miss,arm2,1,arm21,beaver
35,3,baby,0.450311187189,left,-1,miss,arm2,2,arm22,beaver
36,3,arc,1.23367739283,left,-1,miss,arm2,3,arm23,beaver
37,4,beaver,0.300257365452,space,-1,miss,target,NaN,targetNaN,beaver
38,4,trophy,1.26691425196,left,-1,miss,path,1,path1,beaver
39,4,astronaut,0.616935593309,right,-1,miss,path,2,path2,beaver
40,4,robot,0.216906373389,right,-1,miss,path,3,path3,beaver
41,4,pigeon,5.73352736863,right,-1,miss,decision,1,decision1,beaver
42,4,bus,1.31746638333,right,-1,miss,arm1,1,arm11,beaver
43,4,deer,0.650258482434,left,-1,miss,arm1,2,arm12,beaver
44,4,fist,1.03354415204,left,-1,miss,arm1,3,arm13,beaver
45,4,holly,1.08370205481,left,-1,miss,decision,2,decision2,beaver
46,4,match,0.466925541405,right,-1,miss,arm2,1,arm21,beaver
47,4,baby,0.583603044972,left,-1,miss,arm2,2,arm22,beaver
48,4,arc,1.15029651672,left,-1,miss,arm2,3,arm23,beaver
49,5,arc,3.35025226395,space,0,wrong,target,NaN,targetNaN,arc
50,5,trophy,0.433599935612,left,0,wrong,path,1,path1,arc
51,5,astronaut,1.25026820228,right,0,wrong,path,2,path2,arc
52,5,robot,0.883577567991,right,0,wrong,path,3,path3,arc
53,5,pigeon,1.06701344298,right,0,wrong,decision,1,decision1,arc
54,5,bus,0.983794363448,right,0,wrong,arm1,1,arm11,arc
55,5,deer,0.70022621355,left,0,wrong,arm1,2,arm12,arc
56,5,fist,0.416916153859,left,0,wrong,arm1,3,arm13,arc
57,5,holly,0.000387587817386,right,0,wrong,decision,2,decision2,arc
58,5,match,1.03361176862,right,0,wrong,arm2,1,arm21,arc
59,5,baby,0.566887567518,left,0,wrong,arm2,2,arm22,arc
60,5,arc,0.517052352661,left,0,wrong,arm2,3,arm23,arc
