pic_index,trial_num,pic_name,rt,resp,feedback_code,feedback,segment,segment_index,pic_type,trial_target
1,1,lion,5.91688385466,space,-1,miss,target,NaN,targetNaN,lion
2,1,coffeepot,2.46690199641,right,-1,miss,path,1,path1,lion
3,1,mosquito,1.01691108244,right,-1,miss,path,2,path2,lion
4,1,canoe,0.866911293706,left,-1,miss,path,3,path3,lion
5,1,domino,5.81687262538,left,-1,miss,decision,1,decision1,lion
6,1,ambulance,2.3002341222,left,-1,miss,arm1,1,arm11,lion
7,1,trunk,0.816936921561,right,-1,miss,arm1,2,arm12,lion
8,1,peach,0.93358846521,right,-1,miss,arm1,3,arm13,lion
9,1,garlic,3.81687745522,right,-1,miss,decision,2,decision2,lion
10,1,mug,1.81689375569,left,-1,miss,arm2,1,arm21,lion
11,1,branch,6.10021287156,left,-1,miss,arm2,2,arm22,lion
12,1,bolt,1.16690604133,left,-1,miss,arm2,3,arm23,lion
13,2,lion,3.45021459204,space,-1,miss,target,NaN,targetNaN,lion
14,2,coffeepot,1.23361792671,right,-1,miss,path,1,path1,lion
15,2,mosquito,0.650256671244,right,-1,miss,path,2,path2,lion
16,2,canoe,0.40023780521,left,-1,miss,path,3,path3,lion
17,2,goose,2.63357349299,left,-1,miss,decision,1,decision1,lion
18,2,sailor,2.08378114202,right,-1,miss,arm1,1,arm11,lion
19,2,cooker,1.2002385899,left,-1,miss,arm1,2,arm12,lion
20,2,tooth,1.2835910914,right,-1,miss,arm1,3,arm13,lion
21,2,garlic,2.01692677918,right,-1,miss,decision,2,decision2,lion
22,2,mug,1.25024314784,left,-1,miss,arm2,1,arm21,lion
23,2,branch,1.08362296759,left,-1,miss,arm2,2,arm22,lion
24,2,bolt,1.45024236315,left,-1,miss,arm2,3,arm23,lion
25,3,lion,1.96687935712,space,1,correct,target,NaN,targetNaN,lion
26,3,coffeepot,1.0503438483,right,1,correct,path,1,path1,lion
27,3,mosquito,0.550281967269,right,1,correct,path,2,path2,lion
28,3,canoe,0.533581280848,left,1,correct,path,3,path3,lion
29,3,goose,2.0836205529,left,1,correct,decision,1,decision1,lion
30,3,sailor,1.11692110403,right,1,correct,arm1,1,arm11,lion
31,3,cooker,0.883584812749,left,1,correct,arm1,2,arm12,lion
32,3,tooth,0.633608508622,right,1,correct,arm1,3,arm13,lion
33,3,crutches,2.6502705568,left,1,correct,decision,2,decision2,lion
34,3,stapler,0.983596343547,left,1,correct,arm2,1,arm21,lion
35,3,rose,0.600419645431,left,1,correct,arm2,2,arm22,lion
36,3,lion,1.03358973283,right,1,correct,arm2,3,arm23,lion
37,4,bolt,5.35022419109,space,1,correct,target,NaN,targetNaN,bolt
