pic_index,trial_num,pic_name,rt,resp,feedback_code,feedback,segment,segment_index,pic_type,trial_target
1,1,bolt,1.20031284684,space,1,correct,target,NaN,targetNaN,bolt
2,1,coffeepot,0.250225866126,left,1,correct,path,1,path1,bolt
3,1,mosquito,0.46690642336,left,1,correct,path,2,path2,bolt
4,1,canoe,0.933538758545,right,1,correct,path,3,path3,bolt
5,1,domino,1.16697159476,right,1,correct,decision,1,decision1,bolt
6,1,ambulance,0.633576460794,right,1,correct,arm1,1,arm11,bolt
7,1,trunk,0.366882968898,left,1,correct,arm1,2,arm12,bolt
8,1,peach,0.233605499612,left,1,correct,arm1,3,arm13,bolt
9,1,garlic,0.616900854046,right,1,correct,decision,2,decision2,bolt
10,1,mug,0.900305873918,right,1,correct,arm2,1,arm21,bolt
11,1,branch,0.150242860807,left,1,correct,arm2,2,arm22,bolt
12,1,bolt,0.266925319738,right,1,correct,arm2,3,arm23,bolt
13,2,bolt,0.616977526282,space,1,correct,target,NaN,targetNaN,bolt
14,2,coffeepot,0.18358079248,left,1,correct,path,1,path1,bolt
15,2,mosquito,0.166935069778,left,1,correct,path,2,path2,bolt
16,2,canoe,0.183591659385,right,1,correct,path,3,path3,bolt
17,2,domino,0.450560144964,right,1,correct,decision,1,decision1,bolt
18,2,ambulance,0.416860284167,right,1,correct,arm1,1,arm11,bolt
19,2,trunk,0.167032872181,left,1,correct,arm1,2,arm12,bolt
20,2,peach,0.233596443839,left,1,correct,arm1,3,arm13,bolt
21,2,garlic,0.41702600487,left,1,correct,decision,2,decision2,bolt
22,2,mug,0.333613559284,right,1,correct,arm2,1,arm21,bolt
23,2,branch,0.133585365635,left,1,correct,arm2,2,arm22,bolt
24,2,bolt,0.200373218686,right,1,correct,arm2,3,arm23,bolt
25,3,lion,1.01700946299,space,1,correct,target,NaN,targetNaN,lion
26,3,coffeepot,0.450233835203,left,1,correct,path,1,path1,lion
27,3,mosquito,0.183616110007,left,1,correct,path,2,path2,lion
28,3,canoe,0.233574106271,right,1,correct,path,3,path3,lion
29,3,goose,0.550291399763,left,1,correct,decision,1,decision1,lion
30,3,sailor,0.366943944449,right,1,correct,arm1,1,arm11,lion
31,3,cooker,0.166943823715,right,1,correct,arm1,2,arm12,lion
32,3,tooth,0.200289905566,right,1,correct,arm1,3,arm13,lion
33,3,crutches,0.333560432045,right,1,correct,decision,2,decision2,lion
34,3,stapler,0.450654325046,right,1,correct,arm2,1,arm21,lion
35,3,rose,0.216986038693,right,1,correct,arm2,2,arm22,lion
36,3,lion,0.133762858837,left,1,correct,arm2,3,arm23,lion
37,4,lion,0.466998188553,space,1,correct,target,NaN,targetNaN,lion
38,4,coffeepot,0.333634689421,left,1,correct,path,1,path1,lion
39,4,mosquito,0.266952788923,left,1,correct,path,2,path2,lion
40,4,canoe,0.183868464257,right,1,correct,path,3,path3,lion
41,4,goose,0.316887240187,left,1,correct,decision,1,decision1,lion
42,4,sailor,0.316930406058,right,1,correct,arm1,1,arm11,lion
43,4,cooker,0.234320604039,right,1,correct,arm1,2,arm12,lion
44,4,tooth,0.400239615818,right,1,correct,arm1,3,arm13,lion
45,4,crutches,0.517220311624,right,1,correct,decision,2,decision2,lion
46,4,stapler,0.351150370232,right,1,correct,arm2,1,arm21,lion
47,4,rose,0.216967021581,right,1,correct,arm2,2,arm22,lion
48,4,lion,0.217003244674,left,1,correct,arm2,3,arm23,lion
49,5,bolt,0.600691921602,space,1,correct,target,NaN,targetNaN,bolt
50,5,coffeepot,0.367064989987,left,1,correct,path,1,path1,bolt
51,5,mosquito,0.233602782915,left,1,correct,path,2,path2,bolt
52,5,canoe,0.233564144932,right,1,correct,path,3,path3,bolt
53,5,domino,1.88373621975,left,1,correct,decision,1,decision1,bolt
54,5,ambulance,0.267005010566,right,1,correct,arm1,1,arm11,bolt
55,5,trunk,0.40031840108,left,1,correct,arm1,2,arm12,bolt
56,5,peach,0.200247343397,left,1,correct,arm1,3,arm13,bolt
57,5,garlic,0.6170270312,left,1,correct,decision,2,decision2,bolt
58,5,mug,0.216964908584,right,1,correct,arm2,1,arm21,bolt
59,5,branch,0.183585320337,left,1,correct,arm2,2,arm22,bolt
60,5,bolt,0.216926572466,right,1,correct,arm2,3,arm23,bolt
61,6,lion,0.5002778614,space,1,correct,target,NaN,targetNaN,lion
62,6,coffeepot,0.383576989028,left,1,correct,path,1,path1,lion
63,6,mosquito,0.216905140434,left,1,correct,path,2,path2,lion
64,6,canoe,0.200263945677,right,1,correct,path,3,path3,lion
65,6,goose,0.233959882316,right,1,correct,decision,1,decision1,lion
66,6,sailor,0.816710199782,right,1,correct,arm1,1,arm11,lion
67,6,cooker,0.0844375593879,right,1,correct,arm1,2,arm12,lion
68,6,tooth,0.216924459441,right,1,correct,arm1,3,arm13,lion
69,6,crutches,0.334048236487,right,1,correct,decision,2,decision2,lion
70,6,stapler,0.400279763096,right,1,correct,arm2,1,arm21,lion
71,6,rose,0.150313797727,right,1,correct,arm2,2,arm22,lion
72,6,lion,0.166725881369,left,1,correct,arm2,3,arm23,lion
73,7,bolt,0.317412777018,space,1,correct,target,NaN,targetNaN,bolt
74,7,coffeepot,0.216908762755,left,1,correct,path,1,path1,bolt
75,7,mosquito,0.16692812703,left,1,correct,path,2,path2,bolt
76,7,canoe,0.150584867253,right,1,correct,path,3,path3,bolt
77,7,domino,0.283603945049,right,1,correct,decision,1,decision1,bolt
78,7,ambulance,0.300203785126,right,1,correct,arm1,1,arm11,bolt
79,7,trunk,0.250275371043,left,1,correct,arm1,2,arm12,bolt
80,7,peach,0.200303791062,left,1,correct,arm1,3,arm13,bolt
81,7,garlic,0.450300244236,left,1,correct,decision,2,decision2,bolt
82,7,mug,0.26687339996,right,1,correct,arm2,1,arm21,bolt
83,7,branch,0.316976892384,left,1,correct,arm2,2,arm22,bolt
84,7,bolt,0.250678654906,right,1,correct,arm2,3,arm23,bolt
85,8,bolt,0.600271431787,space,1,correct,target,NaN,targetNaN,bolt
86,8,coffeepot,0.383579403919,left,1,correct,path,1,path1,bolt
87,8,mosquito,0.216904536734,left,1,correct,path,2,path2,bolt
88,8,canoe,0.533668618387,right,1,correct,path,3,path3,bolt
89,8,domino,0.333562545071,left,1,correct,decision,1,decision1,bolt
90,8,ambulance,0.30041689772,right,1,correct,arm1,1,arm11,bolt
91,8,trunk,0.183615808142,left,1,correct,arm1,2,arm12,bolt
92,8,peach,0.233563541202,left,1,correct,arm1,3,arm13,bolt
93,8,garlic,0.366921606881,right,1,correct,decision,2,decision2,bolt
94,8,mug,0.367019409256,right,1,correct,arm2,1,arm21,bolt
95,8,branch,0.150265802076,left,1,correct,arm2,2,arm22,bolt
96,8,bolt,0.183566906926,right,1,correct,arm2,3,arm23,bolt
97,9,lion,0.283630206803,space,1,correct,target,NaN,targetNaN,lion
98,9,coffeepot,0.616847123107,left,1,correct,path,1,path1,lion
99,9,mosquito,0.23358829366,left,1,correct,path,2,path2,lion
100,9,canoe,0.216930798488,right,1,correct,path,3,path3,lion
101,9,goose,0.433663275471,left,1,correct,decision,1,decision1,lion
102,9,sailor,0.250353854441,right,1,correct,arm1,1,arm11,lion
103,9,cooker,0.166885866725,right,1,correct,arm1,2,arm12,lion
104,9,tooth,0.183617921139,right,1,correct,arm1,3,arm13,lion
105,9,crutches,0.416944804747,right,1,correct,decision,2,decision2,lion
106,9,stapler,0.2337986895,right,1,correct,arm2,1,arm21,lion
107,9,rose,0.33354533909,right,1,correct,arm2,2,arm22,lion
108,9,lion,0.216942269122,left,1,correct,arm2,3,arm23,lion
109,10,lion,1.01698984214,space,1,correct,target,NaN,targetNaN,lion
110,10,coffeepot,0.250243977702,left,1,correct,path,1,path1,lion
111,10,mosquito,0.183513477881,left,1,correct,path,2,path2,lion
112,10,canoe,0.117207995761,right,1,correct,path,3,path3,lion
113,10,goose,0.250319744344,left,1,correct,decision,1,decision1,lion
