pic_index,trial_num,pic_name,rt,resp,feedback_code,feedback,segment,segment_index,pic_type,trial_target
1,1,arc,3.11693752994,space,-1,miss,target,NaN,targetNaN,arc
2,1,trophy,3.5168707587,left,-1,miss,path,1,path1,arc
3,1,astronaut,0.833574166667,right,-1,miss,path,2,path2,arc
4,1,robot,1.05025321458,right,-1,miss,path,3,path3,arc
5,1,watch,1.86690243881,right,-1,miss,decision,1,decision1,arc
6,1,clover,3.10025286744,left,-1,miss,arm1,1,arm11,arc
7,1,radio,2.71688385936,right,-1,miss,arm1,2,arm12,arc
8,1,wing,1.13360559018,left,-1,miss,arm1,3,arm13,arc
9,1,stepladder,1.30027140159,right,-1,miss,decision,2,decision2,arc
10,1,calc,2.8000216131,right,-1,miss,arm2,1,arm21,arc
11,1,tongue,1.0335754948,right,-1,miss,arm2,2,arm22,arc
12,1,beaver,1.13361041993,left,-1,miss,arm2,3,arm23,arc
13,2,arc,4.43356758612,space,1,correct,target,NaN,targetNaN,arc
14,2,trophy,3.50019515198,left,1,correct,path,1,path1,arc
15,2,astronaut,0.983572823374,right,1,correct,path,2,path2,arc
16,2,robot,0.583658913616,right,1,correct,path,3,path3,arc
17,2,watch,3.85020268336,right,1,correct,decision,1,decision1,arc
18,2,clover,2.50022986575,left,1,correct,arm1,1,arm11,arc
19,2,radio,1.00025839146,right,1,correct,arm1,2,arm12,arc
20,2,wing,0.983570710348,left,1,correct,arm1,3,arm13,arc
21,2,holly,1.48363576102,left,1,correct,decision,2,decision2,arc
22,2,match,1.16693205119,right,1,correct,arm2,1,arm21,arc
23,2,baby,0.800335848529,left,1,correct,arm2,2,arm22,arc
24,2,arc,3.6333751207,left,1,correct,arm2,3,arm23,arc
25,3,beaver,6.06730101368,space,1,correct,target,NaN,targetNaN,beaver
26,3,trophy,2.38352416368,left,1,correct,path,1,path1,beaver
27,3,astronaut,2.88355208564,right,1,correct,path,2,path2,beaver
28,3,robot,0.466957437544,right,1,correct,path,3,path3,beaver
29,3,pigeon,6.9169138642,right,1,correct,decision,1,decision1,beaver
30,3,bus,4.30021465206,right,1,correct,arm1,1,arm11,beaver
31,3,deer,0.733586935268,left,1,correct,arm1,2,arm12,beaver
32,3,fist,0.566880372906,right,1,correct,arm1,3,arm13,beaver
33,3,stepladder,3.98356406947,right,1,correct,decision,2,decision2,beaver
34,3,calc,2.86691632433,right,1,correct,arm2,1,arm21,beaver
35,3,tongue,2.28358221121,right,1,correct,arm2,2,arm22,beaver
36,3,beaver,1.81690218224,left,1,correct,arm2,3,arm23,beaver
37,4,arc,4.33364374519,space,-1,miss,target,NaN,targetNaN,arc
38,4,trophy,2.38356582023,left,-1,miss,path,1,path1,arc
39,4,astronaut,1.36688991165,right,-1,miss,path,2,path2,arc
40,4,robot,0.683677840192,right,-1,miss,path,3,path3,arc
41,4,pigeon,6.46687291699,right,-1,miss,decision,1,decision1,arc
42,4,bus,0.8835753288,right,-1,miss,arm1,1,arm11,arc
43,4,deer,1.3666930995,left,-1,miss,arm1,2,arm12,arc
44,4,fist,0.716995547293,right,-1,miss,arm1,3,arm13,arc
45,4,stepladder,3.20025881406,left,-1,miss,decision,2,decision2,arc
46,4,calc,1.68357973595,right,-1,miss,arm2,1,arm21,arc
47,4,tongue,0.750241110014,right,-1,miss,arm2,2,arm22,arc
48,4,beaver,1.45023685382,left,-1,miss,arm2,3,arm23,arc
49,5,arc,4.58356835588,space,-1,miss,target,NaN,targetNaN,arc
50,5,trophy,4.7003009234,left,-1,miss,path,1,path1,arc
51,5,astronaut,1.51685566574,right,-1,miss,path,2,path2,arc
52,5,robot,0.55025396921,right,-1,miss,path,3,path3,arc
53,5,watch,3.61687972391,right,-1,miss,decision,1,decision1,arc
54,5,clover,5.81685086616,left,-1,miss,arm1,1,arm11,arc
55,5,radio,1.28368031542,right,-1,miss,arm1,2,arm12,arc
56,5,wing,0.600249094219,left,-1,miss,arm1,3,arm13,arc
57,5,stepladder,2.78361707594,left,-1,miss,decision,2,decision2,arc
58,5,calc,1.30077188413,right,-1,miss,arm2,1,arm21,arc
59,5,tongue,0.666910166387,right,-1,miss,arm2,2,arm22,arc
60,5,beaver,0.716911328578,left,-1,miss,arm2,3,arm23,arc
61,6,beaver,1.81693689604,space,0,wrong,target,NaN,targetNaN,beaver
62,6,trophy,2.21689185864,left,0,wrong,path,1,path1,beaver
63,6,astronaut,0.533613378182,right,0,wrong,path,2,path2,beaver
64,6,robot,0.583582241408,right,0,wrong,path,3,path3,beaver
65,6,watch,4.68357913225,left,0,wrong,decision,1,decision1,beaver
66,6,clover,1.68358124525,left,0,wrong,arm1,1,arm11,beaver
67,6,radio,0.483591991448,right,0,wrong,arm1,2,arm12,beaver
68,6,wing,0.966919252358,left,0,wrong,arm1,3,arm13,beaver
69,6,stepladder,3.66698502749,left,0,wrong,decision,2,decision2,beaver
70,6,calc,0.784131142107,right,0,wrong,arm2,1,arm21,beaver
71,6,tongue,2.48392977184,right,0,wrong,arm2,2,arm22,beaver
72,6,beaver,2.50028782274,left,0,wrong,arm2,3,arm23,beaver
73,7,beaver,8.18356298277,space,0,wrong,target,NaN,targetNaN,beaver
74,7,trophy,1.41691039281,left,0,wrong,path,1,path1,beaver
75,7,astronaut,2.75019884974,right,0,wrong,path,2,path2,beaver
76,7,robot,0.283605454344,right,0,wrong,path,3,path3,beaver
77,7,watch,2.48356512596,right,0,wrong,decision,1,decision1,beaver
78,7,clover,3.78355670409,left,0,wrong,arm1,1,arm11,beaver
79,7,radio,0.333570091549,right,0,wrong,arm1,2,arm12,beaver
80,7,wing,0.600246377464,left,0,wrong,arm1,3,arm13,beaver
81,7,stepladder,1.15057430218,right,0,wrong,decision,2,decision2,beaver
82,7,calc,1.06692157668,right,0,wrong,arm2,1,arm21,beaver
83,7,tongue,0.6505687178,right,0,wrong,arm2,2,arm22,beaver
84,7,beaver,0.816925727238,left,0,wrong,arm2,3,arm23,beaver
85,8,arc,3.53358802199,space,1,correct,target,NaN,targetNaN,arc
86,8,trophy,3.73353380806,left,1,correct,path,1,path1,arc
87,8,astronaut,0.666929485393,right,1,correct,path,2,path2,arc
88,8,robot,0.950040796277,right,1,correct,path,3,path3,arc
89,8,watch,2.25098383453,left,1,correct,decision,1,decision1,arc
90,8,clover,2.83355514953,left,1,correct,arm1,1,arm11,arc
91,8,radio,0.416946314042,right,1,correct,arm1,2,arm12,arc
92,8,wing,0.766925168806,left,1,correct,arm1,3,arm13,arc
93,8,holly,1.46694717434,right,1,correct,decision,2,decision2,arc
94,8,match,1.13360709947,right,1,correct,arm2,1,arm21,arc
95,8,baby,1.18363059923,left,1,correct,arm2,2,arm22,arc
96,8,arc,2.68357128388,left,1,correct,arm2,3,arm23,arc
97,9,beaver,2.15034458734,space,-1,miss,target,NaN,targetNaN,beaver
98,9,trophy,3.60020351346,left,-1,miss,path,1,path1,beaver
99,9,astronaut,0.383575479733,right,-1,miss,path,2,path2,beaver
100,9,robot,0.383589063393,right,-1,miss,path,3,path3,beaver
101,9,pigeon,3.55028023096,left,-1,miss,decision,1,decision1,beaver
102,9,bus,1.51693203609,right,-1,miss,arm1,1,arm11,beaver
103,9,deer,2.38363705901,left,-1,miss,arm1,2,arm12,beaver
104,9,fist,0.350304560823,right,-1,miss,arm1,3,arm13,beaver
105,9,holly,2.95022160991,right,-1,miss,decision,2,decision2,beaver
106,9,match,1.53356930672,right,-1,miss,arm2,1,arm21,beaver
107,9,baby,1.35028071393,left,-1,miss,arm2,2,arm22,beaver
108,9,arc,2.78356123198,left,-1,miss,arm2,3,arm23,beaver
109,10,beaver,2.01703300799,space,0,wrong,target,NaN,targetNaN,beaver
110,10,trophy,0.867069668806,left,0,wrong,path,1,path1,beaver
111,10,astronaut,0.250876976381,right,0,wrong,path,2,path2,beaver
112,10,robot,0.533581381082,right,0,wrong,path,3,path3,beaver
113,10,watch,2.23359010482,left,0,wrong,decision,1,decision1,beaver
