pic_index,trial_num,pic_name,rt,resp,feedback_code,feedback,segment,segment_index,pic_type,trial_target
1,1,arc,4.283579927,space,-1,miss,target,NaN,targetNaN,arc
2,1,trophy,3.75019356707,right,-1,miss,path,1,path1,arc
3,1,astronaut,1.35023643106,right,-1,miss,path,2,path2,arc
4,1,robot,1.3502234511,right,-1,miss,path,3,path3,arc
5,1,pigeon,6.73348808638,right,-1,miss,decision,1,decision1,arc
6,1,bus,4.90023499721,right,-1,miss,arm1,1,arm11,arc
7,1,deer,1.61689384072,left,-1,miss,arm1,2,arm12,arc
8,1,fist,1.18356347567,left,-1,miss,arm1,3,arm13,arc
9,1,stepladder,3.26694296824,left,-1,miss,decision,2,decision2,arc
10,1,calc,4.41685429722,right,-1,miss,arm2,1,arm21,arc
11,1,tongue,3.16685376893,right,-1,miss,arm2,2,arm22,arc
12,1,beaver,5.53350589611,left,-1,miss,arm2,3,arm23,arc
13,2,arc,4.0333255353,space,0,wrong,target,NaN,targetNaN,arc
14,2,trophy,8.66658466164,right,0,wrong,path,1,path1,arc
15,2,astronaut,1.61726573098,right,0,wrong,path,2,path2,arc
16,2,robot,2.20021824411,right,0,wrong,path,3,path3,arc
17,2,pigeon,5.13352400757,right,0,wrong,decision,1,decision1,arc
18,2,bus,9.55012776185,right,0,wrong,arm1,1,arm11,arc
19,2,deer,1.78355924966,left,0,wrong,arm1,2,arm12,arc
20,2,fist,3.08355879685,left,0,wrong,arm1,3,arm13,arc
21,2,holly,3.4668934634,left,0,wrong,decision,2,decision2,arc
22,2,match,2.48401430208,right,0,wrong,arm2,1,arm21,arc
23,2,baby,5.46706250444,right,0,wrong,arm2,2,arm22,arc
24,2,arc,5.90018851095,left,0,wrong,arm2,3,arm23,arc
25,3,beaver,4.25036336278,space,0,wrong,target,NaN,targetNaN,beaver
26,3,trophy,6.38359939691,right,0,wrong,path,1,path1,beaver
27,3,astronaut,1.70024405298,right,0,wrong,path,2,path2,beaver
