pic_index,trial_num,pic_name,rt,resp,feedback_code,feedback,segment,segment_index,pic_type,trial_target
1,1,beaver,2.96687304787,space,1,correct,target,NaN,targetNaN,beaver
2,1,trophy,2.13369622867,right,1,correct,path,1,path1,beaver
3,1,astronaut,0.683588902582,right,1,correct,path,2,path2,beaver
4,1,robot,0.483578397834,right,1,correct,path,3,path3,beaver
5,1,pigeon,2.15025925188,right,1,correct,decision,1,decision1,beaver
6,1,bus,15.8498409654,left,1,correct,arm1,1,arm11,beaver
7,1,deer,2.98358277482,left,1,correct,arm1,2,arm12,beaver
8,1,fist,2.06690893904,right,1,correct,arm1,3,arm13,beaver
9,1,stepladder,3.98360028269,right,1,correct,decision,2,decision2,beaver
10,1,calc,1.50031649956,right,1,correct,arm2,1,arm21,beaver
11,1,tongue,1.33358900825,right,1,correct,arm2,2,arm22,beaver
12,1,beaver,0.833607874403,left,1,correct,arm2,3,arm23,beaver
13,2,arc,2.96698352846,space,-1,miss,target,NaN,targetNaN,arc
14,2,trophy,0.716943456617,right,-1,miss,path,1,path1,arc
15,2,astronaut,0.350295716547,right,-1,miss,path,2,path2,arc
16,2,robot,0.300284562807,right,-1,miss,path,3,path3,arc
17,2,watch,1.03380673937,left,-1,miss,decision,1,decision1,arc
18,2,clover,1.08359119669,left,-1,miss,arm1,1,arm11,arc
19,2,radio,0.500325857196,right,-1,miss,arm1,2,arm12,arc
20,2,wing,0.550503939157,left,-1,miss,arm1,3,arm13,arc
21,2,stepladder,2.633611859,left,-1,miss,decision,2,decision2,arc
22,2,calc,1.00025567488,right,-1,miss,arm2,1,arm21,arc
23,2,tongue,0.433585355699,right,-1,miss,arm2,2,arm22,arc
24,2,beaver,1.53363150998,left,-1,miss,arm2,3,arm23,arc
25,3,beaver,3.9169334349,space,-1,miss,target,NaN,targetNaN,beaver
26,3,trophy,0.483711215958,right,-1,miss,path,1,path1,beaver
27,3,astronaut,0.23359386815,right,-1,miss,path,2,path2,beaver
28,3,robot,0.350254059944,right,-1,miss,path,3,path3,beaver
29,3,pigeon,1.31696380198,right,-1,miss,decision,1,decision1,beaver
30,3,bus,0.950240295148,left,-1,miss,arm1,1,arm11,beaver
31,3,deer,0.883588238445,left,-1,miss,arm1,2,arm12,beaver
32,3,fist,0.483587151743,right,-1,miss,arm1,3,arm13,beaver
33,3,holly,1.00025386369,left,-1,miss,decision,2,decision2,beaver
34,3,match,1.15041742625,right,-1,miss,arm2,1,arm21,beaver
35,3,baby,0.83365858678,left,-1,miss,arm2,2,arm22,beaver
36,3,arc,0.850370728585,left,-1,miss,arm2,3,arm23,beaver
37,4,beaver,3.16697441228,space,-1,miss,target,NaN,targetNaN,beaver
38,4,trophy,0.566709862731,right,-1,miss,path,1,path1,beaver
39,4,astronaut,0.333575424564,right,-1,miss,path,2,path2,beaver
40,4,robot,0.400268232275,right,-1,miss,path,3,path3,beaver
41,4,watch,1.56693233311,right,-1,miss,decision,1,decision1,beaver
42,4,clover,2.10075884429,left,-1,miss,arm1,1,arm11,beaver
43,4,radio,0.400240159302,right,-1,miss,arm1,2,arm12,beaver
44,4,wing,0.400235933252,left,-1,miss,arm1,3,arm13,beaver
45,4,holly,0.866970880539,left,-1,miss,decision,2,decision2,beaver
46,4,match,1.68360912718,right,-1,miss,arm2,1,arm21,beaver
47,4,baby,0.53360464453,left,-1,miss,arm2,2,arm22,beaver
48,4,arc,0.750353854615,left,-1,miss,arm2,3,arm23,beaver
49,5,arc,3.1003120924,space,-1,miss,target,NaN,targetNaN,arc
50,5,trophy,0.550263659097,right,-1,miss,path,1,path1,arc
51,5,astronaut,0.217297084862,right,-1,miss,path,2,path2,arc
52,5,robot,0.183712513943,right,-1,miss,path,3,path3,arc
53,5,watch,1.30025498057,left,-1,miss,decision,1,decision1,arc
54,5,clover,1.48368857655,left,-1,miss,arm1,1,arm11,arc
55,5,radio,0.283579061914,right,-1,miss,arm1,2,arm12,arc
56,5,wing,0.383577220608,left,-1,miss,arm1,3,arm13,arc
57,5,stepladder,0.950447068783,left,-1,miss,decision,2,decision2,arc
58,5,calc,1.16712594568,right,-1,miss,arm2,1,arm21,arc
59,5,tongue,0.367189577664,right,-1,miss,arm2,2,arm22,arc
60,5,beaver,0.916946716723,left,-1,miss,arm2,3,arm23,arc
61,6,beaver,0.633624235168,space,-1,miss,target,NaN,targetNaN,beaver
62,6,trophy,0.383682871412,right,-1,miss,path,1,path1,beaver
63,6,astronaut,0.23358209565,right,-1,miss,path,2,path2,beaver
64,6,robot,0.100238438696,right,-1,miss,path,3,path3,beaver
65,6,pigeon,2.80004262255,right,-1,miss,decision,1,decision1,beaver
66,6,bus,1.81688728061,left,-1,miss,arm1,1,arm11,beaver
67,6,deer,0.650243102456,left,-1,miss,arm1,2,arm12,beaver
68,6,fist,0.533394852246,right,-1,miss,arm1,3,arm13,beaver
69,6,holly,1.45102950645,right,-1,miss,decision,2,decision2,beaver
70,6,match,0.600283264823,right,-1,miss,arm2,1,arm21,beaver
71,6,baby,0.500315292098,left,-1,miss,arm2,2,arm22,beaver
72,6,arc,0.200260746118,left,-1,miss,arm2,3,arm23,beaver
73,7,beaver,0.566971272929,space,-1,miss,target,NaN,targetNaN,beaver
74,7,trophy,0.367014801013,right,-1,miss,path,1,path1,beaver
75,7,astronaut,0.0335987582803,right,-1,miss,path,2,path2,beaver
76,7,robot,0.200245049433,right,-1,miss,path,3,path3,beaver
77,7,pigeon,2.15028460807,left,-1,miss,decision,1,decision1,beaver
